Messort	3435152
Temperatur	9541205
Witterung	8557416
Fahrer	8841362
FZG-Bezeichnung	0074342
FZG-Nummer	3776722
KFZ-Kennz	2143816
Aufbauzustand	8467216
Motor	7486849
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	6146129
Achslast.HA	9831844
Radlast.VL	478.000000000000000
Radlast.VR	460.000000000000000
Radlast.HL	418.000000000000000
Radlast.HR	409.000000000000000
Felge.VA	8876243
Felge.HA	8823457
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	2562831
Reifen.Fabrikat.HA	2562831
Reifen.Dimension.VA	1335550
Reifen.Dimension.HA	7111636
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Längengrad	Breitengrd	GPS-Fahrge
2,224752000	0,575895400	108,775814000	-0,000002200	0,000833170	-0,002288700	0,447059400	0,622567200	-0,582092700	1,593698100	-79,610049000	-0,305180000	-0,106813000	-0,061794900	108,333638000	1,000062310	0,045318900	0,075531500	7,516445160	53,042447200	108,290910000
2,339192000	0,514859400	108,615605000	-0,058595800	0,001025440	-0,234210300	0,476049600	0,628670800	-0,584381400	1,592172300	-79,604556000	-0,195315200	-0,158693600	0,209034600	108,317615000	1,000062310	-0,012359700	0,017852900	7,516445160	53,042447200	108,290910000
2,545184000	0,514859400	108,394364000	-0,009767800	0,000769080	-0,448585200	0,388316100	0,665292400	-0,588958800	1,589883600	-79,599063000	-0,299076400	-0,201418800	-0,123589800	108,301592000	1,000062310	0,039825700	0,071411600	7,516445160	53,042447200	108,290910000
2,018760000	0,487393200	108,203639000	0,012204800	0,000833170	0,136559100	0,612608700	0,674447800	-0,594299100	1,588357800	-79,593570000	-0,421148400	-0,180056200	-0,067135200	108,338979000	1,000062310	0,061798500	0,094757700	7,516445160	53,042447200	108,290910000
1,835656000	0,466030600	108,394364000	0,043943000	0,001153620	0,009917700	0,411203100	0,595101000	-0,598876500	1,586832000	-79,588077000	-0,479132600	-0,152590000	0,046536900	108,371025000	1,000062310	0,087891200	0,116730500	7,516445160	53,042447200	108,290910000
2,178976000	0,467556500	108,455396000	0,058591400	0,000897260	0,321943800	0,448585200	0,537116800	-0,601165200	1,585306200	-79,582584000	-0,430303800	-0,137331000	-0,215900700	108,355002000	1,000062310	0,097504300	0,123597000	7,516445160	53,042447200	108,290910000
2,339192000	0,487393200	108,356219000	0,014646200	0,000897260	0,086207700	0,559205700	0,503547000	-0,602691000	1,582254600	-79,577091000	-0,198367000	-0,219729600	0,025938600	108,387048000	1,000062310	0,052185400	0,076904800	7,516445160	53,042447200	108,290910000
2,224752000	0,476711900	108,379106000	-0,063478600	0,000256360	-0,331098600	0,340253400	0,500495200	-0,602691000	1,579965900	-79,571598000	-0,119020200	-0,247195800	0,215137800	108,424435000	1,000062310	-0,026092700	-0,002746600	7,516445160	53,042447200	108,290910000
2,316304000	0,433986700	108,394364000	-0,097658200	0,000897260	-0,234973200	0,456214200	0,524909600	-0,604979700	1,577677200	-79,566105000	-0,100709400	-0,259403000	0,005340300	108,403071000	1,000062310	-0,059051900	-0,032959200	7,516445160	53,042447200	108,290910000
2,247640000	0,438564400	108,295187000	-0,078127000	0,000961350	-0,111383400	0,390604800	0,543220400	-0,607268400	1,574625600	-79,560612000	-0,195315200	-0,286869200	0,134270400	108,381707000	1,000062310	-0,038452400	-0,010986400	7,516445160	53,042447200	108,290910000
2,224752000	0,418727700	108,569831000	0,046384400	0,001025440	0,089259300	0,413491800	0,503547000	-0,609557100	1,570811100	-79,555119000	-0,210574200	-0,302128200	0,060269100	108,413753000	1,000062310	0,083771300	0,107117400	7,516445160	53,042447200	108,290910000
2,201864000	0,380580200	108,325703000	-0,017092000	0,000769080	0,308211600	0,328047000	0,445562800	-0,609557100	1,566996600	-79,555119000	-0,161745400	-0,347905200	-0,012969300	108,392389000	1,000062310	0,015106300	0,037079100	7,516445160	53,042447200	108,290910000
1,972984000	0,412624100	108,196010000	0,131833400	0,001025440	0,196065300	0,622526400	0,421148400	-0,608794200	1,563182100	-79,549626000	-0,036621600	-0,375371400	-0,070186800	108,424435000	1,000062310	0,163422700	0,182648900	7,516445160	53,042447200	108,290910000
2,064536000	0,438564400	108,272300000	0,021970400	0,000897260	-0,065609400	0,161734800	0,436407400	-0,605742600	1,558604700	-79,544133000	0,128175600	-0,430303800	-0,041959500	108,403071000	1,000062310	0,053558700	0,075531500	7,516445160	53,042447200	108,290910000
2,041648000	0,337855000	108,371477000	0,122067800	0,000897260	-0,120538200	0,593536200	0,488288000	-0,604216800	1,553264400	-79,538640000	0,164797200	-0,476080800	-0,067135200	108,435117000	1,000062310	0,157929500	0,182648900	7,516445160	53,042447200	108,290910000
1,629664000	0,296655700	108,440138000	0,112302200	0,001345890	-0,279221400	0,253282800	0,512702400	-0,603453900	1,550212800	-79,533147000	0,131227400	-0,427252000	-0,167838000	108,413753000	1,000062310	0,149689700	0,175782400	7,516445160	53,042447200	108,290910000
1,858544000	0,311914700	108,005285000	-0,043947400	0,000704990	0,028990200	0,331098600	0,521857800	-0,603453900	1,547161200	-79,527654000	0,061036000	-0,341801600	0,152580000	108,445799000	1,000062310	-0,005493200	0,020599500	7,516445160	53,042447200	108,290910000
2,384968000	0,314966500	107,585690000	-0,019533400	0,000833170	0,304397100	0,155631600	0,482184400	-0,603453900	1,544109600	-79,522161000	0,024414400	-0,320439000	-0,094599600	108,424435000	1,000062310	0,016479600	0,039825700	7,516445160	53,042447200	108,290910000
1,950096000	0,270715400	107,890850000	-0,144044800	0,001089530	0,287613300	0,253282800	0,454718200	-0,601165200	1,540295100	-79,522161000	0,158693600	-0,320439000	-0,115960800	108,403071000	1,000062310	-0,109864000	-0,087891200	7,516445160	53,042447200	108,290910000
1,858544000	0,325647800	107,837447000	-0,280763200	0,000769080	0,121301100	0,330335700	0,473029000	-0,596587800	1,537243500	-79,516668000	0,265506600	-0,350957000	0,164786400	108,435117000	1,000062310	-0,245820700	-0,222474600	7,516445160	53,042447200	108,290910000
1,698328000	0,325647800	107,928995000	-0,124513600	0,001025440	-0,164023500	0,238787700	0,473029000	-0,592773300	1,533429000	-79,511175000	0,375371400	-0,344853400	0,069423900	108,413753000	1,000062310	-0,089264500	-0,065918400	7,516445160	53,042447200	108,290910000
1,950096000	0,263085900	107,913737000	-0,002443600	0,001089530	-0,267015000	0,310500300	0,497443400	-0,590484600	1,528851600	-79,505682000	0,332646200	-0,378423200	-0,375346800	108,392389000	1,000062310	0,034332500	0,059051900	7,516445160	53,042447200	108,290910000
1,972984000	0,237145600	108,257042000	0,097653800	0,001858610	0,272355300	0,119012400	0,537116800	-0,588195900	1,525800000	-79,500189000	0,296024600	-0,350957000	-0,040433700	108,376366000	1,000062310	0,137330000	0,163422700	7,516445160	53,042447200	108,290910000
1,583888000	0,226464300	108,661379000	0,302731400	0,000833170	-0,000762900	0,458502900	0,549324000	-0,587433000	1,523511300	-79,494696000	0,219729600	-0,286869200	-0,166312200	108,355002000	1,000062310	0,343325000	0,369417700	7,516445160	53,042447200	108,290910000
1,744104000	0,244775100	108,890249000	0,329586800	0,000961350	0,483678600	0,106806000	0,491339800	-0,583618500	1,522748400	-79,489203000	0,268558400	-0,216677800	-0,158683200	108,338979000	1,000062310	0,365297800	0,390017200	7,516445160	53,042447200	108,290910000
1,789880000	0,322596000	108,928394000	0,412594400	0,001281800	0,158683200	-0,032041800	0,463873600	-0,579804000	1,521222600	-79,483710000	0,292972800	-0,140382800	-0,096888300	108,322956000	1,000062310	0,446322500	0,469668600	7,516445160	53,042447200	108,290910000
1,812768000	0,414150000	108,806330000	0,334469600	0,001217710	0,014495100	0,147239700	0,445562800	-0,575989500	1,521985500	-79,478217000	0,366216000	-0,030518000	0,001525800	108,306933000	1,000062310	0,366671100	0,388643900	7,516445160	53,042447200	108,290910000
2,224752000	0,412624100	108,829217000	0,268551800	0,000704990	-0,019835400	0,414254700	0,466925400	-0,572175000	1,521985500	-79,472724000	0,418096600	-0,033569800	-0,041196600	108,290910000	1,000062310	0,303499300	0,325472100	7,516445160	53,042447200	108,290910000
1,789880000	0,314966500	108,852104000	0,156247400	0,001025440	-0,256334400	-0,102991500	0,503547000	-0,569123400	1,521985500	-79,500189000	0,354008800	-0,009155400	-0,181570200	108,328297000	1,000062310	0,193635300	0,216981400	7,516445160	53,042447200	108,611370000
1,881432000	0,331751400	108,760556000	0,146481800	0,000384540	0,209797500	0,439430400	0,485236200	-0,567597600	1,522748400	-79,494696000	0,268558400	0,094605800	-0,014495100	108,365684000	1,000062310	0,182648900	0,205995000	7,516445160	53,042447200	108,611370000
1,698328000	0,336329100	108,821588000	0,207516800	0,001025440	0,209797500	0,036619200	0,451666400	-0,566071800	1,525037100	-79,489203000	0,213626000	0,082398600	-0,236499000	108,397730000	1,000062310	0,240327500	0,262300300	7,516445160	53,042447200	108,611370000
1,858544000	0,319544200	108,707153000	0,144040400	0,001025440	0,472998000	0,161734800	0,411993000	-0,563783100	1,528088700	-79,489203000	0,213626000	0,222781400	-0,357800100	108,429776000	1,000062310	0,174409100	0,195008600	7,516445160	53,042447200	108,611370000
2,041648000	0,424831300	108,928394000	0,217282400	0,001025440	0,009154800	0,045774000	0,411993000	-0,560731500	1,531903200	-79,483710000	0,256351200	0,326542600	-0,103754400	108,461822000	1,000062310	0,247194000	0,267793500	7,516445160	53,042447200	108,611370000
1,881432000	0,371424800	108,783443000	0,195309800	0,000833170	0,059506200	-0,035093400	0,436407400	-0,556917000	1,536480600	-79,478217000	0,292972800	0,369267800	0,036619200	108,440458000	1,000062310	0,227967800	0,248567300	7,516445160	53,042447200	108,611370000
1,515224000	0,301233400	108,806330000	0,202634000	0,001089530	-0,036619200	0,217426500	0,454718200	-0,556154100	1,539532200	-79,472724000	0,228885000	0,384526800	-0,496647900	108,467163000	1,000062310	0,236207600	0,258180400	7,516445160	53,042447200	108,611370000
1,950096000	0,310388800	108,768185000	0,026853200	0,000833170	0,054928800	0,165549300	0,463873600	-0,555391200	1,544109600	-79,467231000	0,183108000	0,451666400	-0,273881100	108,499209000	1,000062310	0,060425200	0,083771300	7,516445160	53,042447200	108,611370000
1,698328000	0,269189500	108,485912000	0,141599000	0,001730430	0,222003900	0,319655100	0,421148400	-0,555391200	1,548687000	-79,461738000	0,067139600	0,445562800	-0,115960800	108,525914000	1,000062310	0,173035800	0,193635300	7,516445160	53,042447200	108,611370000
1,812768000	0,293603900	108,295187000	0,043943000	0,000961350	0,148765500	0,171652500	0,387578600	-0,556154100	1,554027300	-79,461738000	0,021362600	0,421148400	-0,316603500	108,552619000	1,000062310	0,072784900	0,092011100	7,516445160	53,042447200	108,611370000
1,950096000	0,278344900	108,264671000	0,083005400	0,001474070	0,365429100	-0,038907900	0,341801600	-0,553865400	1,559367600	-79,456245000	0,064087800	0,527961400	-0,164023500	108,573983000	1,000062310	0,108490700	0,124970300	7,516445160	53,042447200	108,611370000
1,995872000	0,351588100	108,119720000	0,026853200	0,000833170	-0,082393200	0,377635500	0,357060600	-0,553865400	1,564707900	-79,450752000	0,048828800	0,531013200	-0,064083600	108,547278000	1,000062310	0,053558700	0,070038300	7,516445160	53,042447200	108,611370000
1,606776000	0,264611800	108,302816000	0,041501600	0,000704990	-0,003814500	0,207508800	0,436407400	-0,553102500	1,570048200	-79,450752000	0,106813000	0,503547000	-0,095362500	108,573983000	1,000062310	0,074158200	0,094757700	7,516445160	53,042447200	108,611370000
1,766992000	0,246301000	108,524057000	0,097653800	0,000320450	-0,005340300	0,070949700	0,451666400	-0,553102500	1,574625600	-79,445259000	0,057984200	0,476080800	-0,176229900	108,595347000	1,000062310	0,130463500	0,152436300	7,516445160	53,042447200	108,611370000
1,652552000	0,237145600	108,554573000	0,056150000	0,000576810	0,198354000	0,094599600	0,402837600	-0,553102500	1,577677200	-79,439766000	-0,009155400	0,411993000	-0,017546700	108,568642000	1,000062310	0,085144600	0,105744100	7,516445160	53,042447200	108,611370000
1,629664000	0,174583700	108,874991000	0,051267200	0,000961350	0,199879800	0,126641400	0,387578600	-0,553865400	1,579965900	-79,434273000	-0,024414400	0,354008800	-0,185384700	108,536596000	1,000062310	0,079651400	0,098877600	7,516445160	53,042447200	108,611370000
1,515224000	0,156272900	108,943652000	0,046384400	0,000961350	0,382212900	0,035856300	0,381475000	-0,552339600	1,583780400	-79,434273000	0,036621600	0,350957000	0,039670800	108,563301000	1,000062310	0,074158200	0,093384400	7,516445160	53,042447200	108,611370000
1,583888000	0,232567900	109,126748000	0,031736000	0,001025440	0,028990200	0,235736100	0,344853400	-0,551576700	1,586069100	-79,428780000	0,085450400	0,320439000	0,310500300	108,536596000	1,000062310	0,057678600	0,074158200	7,516445160	53,042447200	108,611370000
1,583888000	0,296655700	109,126748000	-0,009767800	0,001025440	0,036619200	-0,144188100	0,424200200	-0,550050900	1,586832000	-79,423287000	0,061036000	0,247195800	-0,167075100	108,563301000	1,000062310	0,020599500	0,041199000	7,516445160	53,042447200	108,611370000
1,583888000	0,316492400	109,096232000	-0,085451200	0,000897260	0,003051600	0,672114900	0,482184400	-0,551576700	1,589120700	-79,417794000	0,048828800	0,198367000	-0,015258000	108,536596000	1,000062310	-0,049438800	-0,026092700	7,516445160	53,042447200	108,611370000
1,744104000	0,246301000	109,119119000	-0,209962600	0,000576810	-0,130455900	0,012206400	0,460821800	-0,552339600	1,587594900	-79,417794000	-0,027466200	-0,006103600	-0,157920300	108,557960000	1,000062310	-0,175782400	-0,153809600	7,516445160	53,042447200	108,611370000
1,721216000	0,256982300	109,004684000	-0,197755600	0,001666340	0,172415400	0,439430400	0,402837600	-0,553865400	1,585306200	-79,412301000	-0,103761200	-0,048828800	-0,164786400	108,584665000	1,000062310	-0,168915900	-0,148316400	7,516445160	53,042447200	108,611370000
1,881432000	0,223412500	108,852104000	-0,192872800	0,000897260	-0,023649900	0,634732800	0,369267800	-0,555391200	1,584543300	-79,406808000	-0,097657600	-0,189211600	-0,197591100	108,606029000	1,000062310	-0,166169300	-0,148316400	7,516445160	53,042447200	108,611370000
1,263456000	0,240197400	108,829217000	-0,075685600	0,001089530	0,034330500	-0,001525800	0,442511000	-0,556154100	1,582254600	-79,401315000	-0,131227400	-0,207522400	-0,144951000	108,680803000	1,000062310	-0,042572300	-0,021972800	7,516445160	53,042447200	108,611370000
1,469448000	0,243249200	108,768185000	-0,056154400	0,000961350	-0,100702800	0,772054800	0,439459200	-0,559205700	1,581491700	-79,401315000	-0,173952600	-0,146486400	0,025938600	108,696826000	1,000062310	-0,023346100	-0,002746600	7,516445160	53,042447200	108,611370000
1,652552000	0,252404600	108,821588000	-0,009767800	0,001602250	-0,056454600	0,169363800	0,430303800	-0,562257300	1,579965900	-79,395822000	-0,256351200	-0,201418800	-0,076290000	108,718190000	1,000062310	0,021972800	0,042572300	7,516445160	53,042447200	108,611370000
1,423672000	0,200524000	108,806330000	0,161130200	0,001794520	-0,053403000	0,160971900	0,485236200	-0,566834700	1,577677200	-79,390329000	-0,350957000	-0,094605800	0,009917700	108,734213000	1,000062310	0,196381900	0,221101300	7,516445160	53,042447200	108,611370000
1,332120000	0,177635500	108,836846000	0,158688800	0,001089530	0,055691700	0,716363100	0,473029000	-0,572175000	1,574625600	-79,384836000	-0,408941200	-0,231936800	0,366954900	108,750236000	1,000062310	0,193635300	0,216981400	7,516445160	53,042447200	108,611370000
1,377896000	0,232567900	108,966539000	0,075681200	0,000704990	-0,040433700	0,299819700	0,439459200	-0,576752400	1,568522400	-79,384836000	-0,454718200	-0,363164200	0,081630300	108,766259000	1,000062310	0,108490700	0,129090200	7,516445160	53,042447200	108,611370000
1,400784000	0,177635500	109,027571000	0,021970400	0,001025440	0,172415400	0,250231200	0,387578600	-0,581329800	1,560130500	-79,379343000	-0,491339800	-0,579842000	0,260148900	108,728872000	1,000062310	0,050812100	0,068665000	7,516445160	53,042447200	108,611370000
0,897248000	0,203575800	108,760556000	0,146481800	0,001089530	-0,061794900	0,093836700	0,344853400	-0,586670100	1,553264400	-79,373850000	-0,479132600	-0,680551400	0,137322000	108,744895000	1,000062310	0,171662500	0,188142100	7,516445160	53,042447200	108,611370000
1,286344000	0,282922600	108,661379000	0,129392000	0,001858610	0,057980400	0,247179600	0,354008800	-0,592773300	1,545635400	-79,373850000	-0,534065000	-0,753794600	0,693476100	108,755577000	1,000062310	0,155182900	0,173035800	7,516445160	53,042447200	108,611370000
1,469448000	0,302759300	108,615605000	-0,070802800	0,001217710	0,070186800	0,247179600	0,405889400	-0,598876500	1,538006400	-79,368357000	-0,622567200	-0,741587400	0,375346800	108,771600000	1,000062310	-0,041199000	-0,020599500	7,516445160	53,042447200	108,611370000
1,652552000	0,243249200	108,371477000	-0,078127000	0,001089530	0,157920300	0,557679900	0,405889400	-0,604979700	1,531140300	-79,362864000	-0,515754200	-0,701914000	0,431038500	108,787623000	1,000062310	-0,048065500	-0,028839300	7,516445160	53,042447200	108,611370000
1,355008000	0,269189500	108,607976000	-0,065920000	0,000897260	-0,016020900	0,199116900	0,411993000	-0,612608700	1,525800000	-79,357371000	-0,640878000	-0,701914000	0,560731500	108,798305000	1,000062310	-0,035705800	-0,015106300	7,516445160	53,042447200	108,611370000
1,423672000	0,333277300	108,470654000	0,124509200	0,000897260	0,125878500	0,159446100	0,372319600	-0,618711900	1,521222600	-79,357371000	-0,668344200	-0,549324000	0,187673400	108,814328000	1,000062310	0,152436300	0,170289200	7,516445160	53,042447200	108,611370000
1,332120000	0,334803200	108,493541000	0,126950600	0,000833170	-0,009917700	0,311263200	0,381475000	-0,624815100	1,517408100	-79,351878000	-0,598152800	-0,460821800	0,519534900	108,825010000	1,000062310	0,155182900	0,173035800	7,516445160	53,042447200	108,611370000
1,469448000	0,353114000	108,707153000	0,285641600	0,000320450	-0,107568900	0,222003900	0,350957000	-0,629392500	1,514356500	-79,351878000	-0,546272200	-0,430303800	0,780446700	108,782282000	1,000062310	0,311739100	0,328218700	7,516445160	53,042447200	108,611370000
1,263456000	0,301233400	108,638492000	0,410153000	0,001153620	0,125115600	0,187673400	0,299076400	-0,637021500	1,509779100	-79,346385000	-0,573738400	-0,421148400	0,471472200	108,798305000	1,000062310	0,432589500	0,446322500	7,516445160	53,042447200	108,611370000
1,126128000	0,264611800	108,905507000	0,415035800	0,000897260	0,287613300	0,140373600	0,323490800	-0,643124700	1,507490400	-79,340892000	-0,640878000	-0,326542600	0,440956200	108,760918000	1,000062310	0,439456000	0,454562300	7,516445160	53,042447200	108,611370000
1,377896000	0,237145600	108,562202000	0,383297600	0,001025440	0,229632900	0,296005200	0,360112400	-0,649227900	1,503675900	-79,340892000	-0,631722600	-0,296024600	0,640073100	108,771600000	1,000062310	0,409243400	0,427096300	7,516445160	53,042447200	108,611370000
1,286344000	0,212731200	108,783443000	0,324704000	0,000897260	0,210560400	0,006866100	0,302128200	-0,653805300	1,499861400	-79,335399000	-0,579842000	-0,338749800	0,658382700	108,734213000	1,000062310	0,347444900	0,361177900	7,516445160	53,042447200	108,611370000
1,583888000	0,215783000	108,821588000	0,124509200	0,000897260	0,347882400	0,003051600	0,231936800	-0,657619800	1,496809800	-79,335399000	-0,457770000	-0,341801600	0,715600200	108,750236000	1,000062310	0,141449900	0,152436300	7,516445160	53,042447200	108,611370000
1,606776000	0,212731200	108,897878000	0,065915600	0,000640900	0,060269100	-0,192250800	0,225833200	-0,660671400	1,493758200	-79,335399000	-0,405889400	-0,332646200	0,440956200	108,766259000	1,000062310	0,082398000	0,093384400	7,516445160	53,042447200	108,611370000
1,492336000	0,163902400	108,951281000	0,070798400	0,000512720	0,218952300	0,305160000	0,314335400	-0,662960100	1,492232400	-79,329906000	-0,247195800	-0,234988600	0,574463700	108,776941000	1,000062310	0,093384400	0,108490700	7,516445160	53,042447200	108,611370000
1,355008000	0,154747000	108,989426000	0,180661400	0,001025440	-0,045011100	0,250994100	0,317387200	-0,664485900	1,492232400	-79,324413000	-0,201418800	-0,158693600	0,303634200	108,792964000	1,000062310	0,203248400	0,219728000	7,516445160	53,042447200	108,611370000
1,355008000	0,162376500	109,080974000	0,151364600	0,000961350	0,424172400	0,066372300	0,338749800	-0,665248800	1,492232400	-79,324413000	-0,180056200	-0,042725200	0,157920300	108,755577000	1,000062310	0,175782400	0,192262000	7,516445160	53,042447200	108,611370000
1,240568000	0,081503800	109,203038000	0,095212400	0,000897260	0,094599600	0,131981700	0,338749800	-0,666011700	1,494521100	-79,318920000	-0,088502200	0,085450400	0,588195900	108,766259000	1,000062310	0,119477100	0,135956700	7,516445160	53,042447200	108,611370000
1,561000000	0,035726800	109,309844000	0,063474200	0,000833170	0,212086200	-0,164023500	0,299076400	-0,663723000	1,496046900	-79,318920000	-0,015259000	0,125123800	0,437141700	108,782282000	1,000062310	0,085144600	0,100250900	7,516445160	53,042447200	108,611370000
1,103240000	-0,020731500	109,241183000	-0,002443600	0,000769080	0,003051600	-0,010680600	0,289921000	-0,662197200	1,497572700	-79,313427000	0,195315200	0,164797200	0,109094700	108,792964000	1,000062310	0,019226200	0,032959200	7,516445160	53,042447200	108,611370000
1,171904000	0,089133300	109,256441000	-0,092775400	0,000064090	-0,151817100	0,279221400	0,314335400	-0,659145600	1,498335600	-79,307934000	0,253299400	0,115968400	0,587433000	108,803646000	1,000062310	-0,070038300	-0,054932000	7,516445160	53,042447200	108,611370000
0,897248000	0,063193000	109,271699000	-0,202638400	0,001025440	0,090785100	0,148765500	0,357060600	-0,656856900	1,496809800	-79,307934000	0,213626000	-0,015259000	0,412728900	108,819669000	1,000062310	-0,177155700	-0,159302800	7,516445160	53,042447200	108,611370000
1,080352000	0,029623200	109,225925000	-0,214845400	0,000833170	0,285324600	-0,092310900	0,335698000	-0,655331100	1,493758200	-79,302441000	0,122072000	-0,115968400	0,190725000	108,878420000	1,000062310	-0,189515400	-0,174409100	7,516445160	53,042447200	108,611370000
0,691256000	-0,031412800	109,248812000	-0,114748000	0,001025440	0,392130600	0,395945100	0,430303800	-0,654568200	1,491469500	-79,296948000	0,103761200	-0,277713800	0,117486600	108,889102000	1,000062310	-0,083771300	-0,063171800	7,516445160	53,042447200	108,611370000
0,805696000	-0,084819300	108,615605000	-0,009767800	0,001281800	-0,208271700	0,032804700	0,354008800	-0,652279500	1,488417900	-79,296948000	0,222781400	-0,326542600	0,176992800	108,899784000	1,000062310	0,016479600	0,032959200	7,516445160	53,042447200	108,611370000
