Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4146655
Reifen.Fabrikat.HA	4146655
Reifen.Dimension.VA	7254864
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,218878000	-3,083791100	139,702248000	-0,410155200	0,000256360	-0,094000000	-0,947000000	-2,057070000	-0,213612000	0,159446100	-1,675365000	1,117350000	-0,750630000	-0,606000000	139,380871000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,273286700	-0,350191500	-0,000064090	0,000192270	0,000000000	32,000000000	1081,029144000	1,515996000	41,267373400	171,243170000	-40,057500000	0,000000000
-8,150214000	-3,298943000	139,778538000	-0,485838600	0,000384540	-0,281000000	-1,095000000	-2,034150000	-0,205983000	0,152580000	-1,697337000	0,859500000	-0,750630000	-0,391000000	139,348825000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,350191500	-0,427096300	-0,000320450	0,000384540	0,000000000	32,000000000	1093,823536000	1,515996000	41,267373400	171,243170000	-27,468000000	0,000000000
-8,081550000	-3,358453100	139,732764000	-0,529783800	0,000320450	-0,740000000	-1,102000000	-2,120100000	-0,201405600	0,147239700	-1,719309000	0,561540000	-0,544350000	-0,527000000	139,364848000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,388643900	-0,468295300	-0,000064090	-0,000448630	0,000000000	32,000000000	1049,123272000	1,515996000	41,267373400	171,243170000	6,867000000	0,000000000
-8,150214000	-2,989185300	139,831941000	-0,473631600	0,000769080	0,467000000	-0,966000000	-2,246160000	-0,198354000	0,144188100	-1,741281000	0,200550000	-0,309420000	-0,486000000	139,386212000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,324098800	-0,407870100	0,000576810	0,000128180	0,000000000	32,000000000	990,941976000	1,515996000	41,267373400	171,243170000	0,000000000	0,000000000
-8,424870000	-2,966296800	140,221020000	-0,239257200	-0,000897260	0,286000000	-0,571000000	-2,068530000	-0,194539500	0,144188100	-1,763253000	0,286500000	0,303690000	-0,307000000	139,407576000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,101624200	-0,179902300	-0,000704990	-0,000256360	0,000000000	32,000000000	1079,037888000	1,515996000	41,267373400	171,243170000	-17,167500000	0,000000000
-8,630862000	-3,073109800	140,129472000	-0,266112600	0,000512720	0,226000000	-1,306000000	-2,303460000	-0,186147600	0,146476800	-1,785225000	0,928260000	0,481320000	-0,851000000	139,423599000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,112610600	-0,199128500	-0,000384540	0,000064090	0,000000000	32,000000000	968,351520000	1,515996000	41,267373400	171,243170000	-24,034500000	0,000000000
-8,653750000	-3,366082600	140,320197000	-0,288085200	-0,000128180	-0,568000000	-1,499000000	-2,395140000	-0,178518600	0,150291300	-1,807197000	0,664680000	0,154710000	0,141000000	139,439622000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,129090200	-0,218354700	-0,000448630	0,000128180	0,000000000	32,000000000	932,554688000	1,515996000	41,267373400	171,243170000	-11,445000000	0,000000000
-8,813966000	-3,553768300	140,518551000	-0,219726000	0,000128180	-0,208000000	-1,150000000	-2,366490000	-0,174704100	0,154868700	-1,834662000	0,487050000	0,297960000	0,538000000	139,455645000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,063171800	-0,151063000	-0,000192270	0,000320450	0,000000000	32,000000000	945,188864000	1,515996000	41,267373400	171,243170000	-9,156000000	0,000000000
