Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,655008000	1,860000000	70,524000000	-0,304000000	0,000000000	0,338000000	-0,068000000	0,286500000	-0,029753100	-0,002288700	-12,309813000	-0,080220000	0,853770000	-0,325000000	70,615496000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,340578400	-0,321352200	35,674850800	18,738052000	14785,971000000	2,000000000	1,510197580	41,265542200	18,500000000	0,000000000	0,000000000	0,000000000	0,400000000	6,000000000	29,200000000	1457,000000000	72,800000000	23,000000000	591,500000000	592,000000000	592,500000000	592,500000000	0,080000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	20,448400000
2,769448000	1,850000000	70,488000000	-0,274000000	0,000000000	0,577000000	0,086000000	0,452670000	-0,028990200	0,006103200	-12,304320000	0,160440000	0,911070000	-0,085000000	70,615496000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,332338600	-0,300752700	35,674850800	20,630168000	14785,971000000	2,000000000	1,510197580	41,265542200	18,500000000	0,000000000	0,000000000	0,000000000	0,400000000	6,000000000	29,200000000	1457,000000000	72,800000000	23,000000000	591,500000000	591,500000000	592,000000000	592,500000000	0,080000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	20,875680000
2,952552000	1,900000000	70,884000000	-0,172000000	0,000000000	-0,115000000	0,094000000	0,395370000	-0,025938600	0,013732200	-12,304320000	0,085950000	0,653220000	0,487000000	70,631519000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,222474600	-0,195008600	35,674850800	20,630168000	14785,971000000	2,000000000	1,510197580	41,265542200	19,000000000	0,000000000	0,000000000	0,000000000	0,600000000	6,000000000	29,200000000	1457,000000000	72,800000000	23,000000000	591,500000000	591,500000000	592,000000000	592,500000000	0,080000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	20,143200000
3,272984000	2,010000000	71,172000000	0,038000000	0,000000000	-0,520000000	0,227000000	0,332340000	-0,024412800	0,019835400	-12,298827000	-0,252120000	0,693330000	-0,190000000	70,663565000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,004119900	0,019226200	35,674850800	20,599650000	14785,971000000	2,000000000	1,510197580	41,265542200	19,500000000	0,000000000	0,000000000	0,000000000	1,000000000	6,000000000	29,200000000	1448,000000000	72,800000000	23,000000000	592,000000000	592,000000000	591,500000000	593,000000000	0,000000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	20,448400000
3,387424000	2,070000000	71,280000000	0,064000000	0,000000000	0,013000000	0,156000000	0,320880000	-0,025938600	0,027464400	-12,298827000	-0,057300000	0,974100000	-0,299000000	70,663565000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,023346100	0,045318900	35,674850800	20,630168000	14785,971000000	2,000000000	1,510197580	41,265542200	19,500000000	0,000000000	0,000000000	0,000000000	1,000000000	6,000000000	29,200000000	1448,000000000	72,800000000	23,000000000	592,000000000	592,000000000	591,500000000	593,000000000	0,000000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	20,387360000
3,593416000	2,070000000	71,172000000	0,094000000	0,000000000	0,386000000	0,000000000	0,475590000	-0,025175700	0,037382100	-12,293334000	0,446940000	1,082970000	-0,114000000	70,674247000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,032959200	0,065918400	35,674850800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	19,500000000	0,000000000	0,000000000	0,000000000	1,200000000	6,000000000	29,200000000	1448,000000000	72,900000000	23,000000000	592,000000000	592,500000000	592,500000000	592,000000000	0,000000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	19,960080000
3,959624000	2,060000000	70,992000000	0,264000000	0,000000000	0,667000000	0,177000000	0,452670000	-0,020598300	0,046536900	-12,287841000	0,389640000	0,905340000	-0,215000000	70,700952000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,205995000	0,237580900	35,674850800	24,383882000	14785,971000000	2,000000000	1,510197580	41,265542200	20,500000000	0,000000000	0,000000000	0,000000000	1,700000000	6,000000000	28,800000000	1444,000000000	72,900000000	23,000000000	592,000000000	592,500000000	592,500000000	592,000000000	0,000000000	-0,640000000	52,000000000	12,600000000	36,900000000	34,800000000	35,200000000	35,800000000	21,730240000
4,211392000	2,200000000	70,920000000	0,320000000	0,000000000	-0,014000000	0,139000000	0,573000000	-0,016020900	0,054928800	-12,282348000	0,349530000	0,802200000	0,302000000	70,759703000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,245820700	0,287019700	35,574141400	26,245480000	14785,971000000	2,000000000	1,510197580	41,265542200	20,500000000	0,000000000	0,000000000	0,000000000	1,900000000	6,000000000	28,800000000	1438,000000000	72,900000000	23,000000000	591,500000000	591,500000000	592,500000000	592,500000000	0,000000000	-0,640000000	52,000000000	12,600000000	36,900000000	35,400000000	34,800000000	35,200000000	24,171840000
