Messort	3435152
Temperatur	3726942
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	0534108
KFZ-Kennz	4062779
Aufbauzustand	4535381
Motor	7486849
Fahrwerkvariante	2408977
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	8686513
Achslast.HA	3436459
Radlast.VL	512.000000000000000
Radlast.VR	511.000000000000000
Radlast.HL	457.000000000000000
Radlast.HR	437.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	5545381
Reifen.Fabrikat.HA	5545381
Reifen.Dimension.VA	7215140
Reifen.Dimension.HA	7111636
Reifen.Druck.VA	7058775
Reifen.Druck.HA	7058775
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Lichtschra	BLS	DVL	DVR	DHL	DHR	PW	VOLLBRE	GIER_ROH	NMOT	AY_S	T_AUSSEN	TANK_FS	V_ANZ	GIC	LWS_SPEED	Radius	LWS_ANG_H	ESP_AKTIV	BRK_TRQ	AX_S	Längengrad	Breitengrd	LenkgeschM	GPS-Fahrge
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-2,565212000	-1,118356100	58,914875000	0,122925400	0,000000000	0,000762900	-0,160209000	-0,100709400	-0,251757000	-0,776632200	-94,237908000	-0,213626000	-0,317387200	-0,016020900	58,726430000	1,000062310	0,140076600	0,130463500	0,000448630	0,000000000	496,000000000	496,500000000	504,500000000	504,500000000	23,600000000	0,000000000	-0,080000000	1438,000000000	0,000000000	15,500000000	66,000000000	61,400000000	5,000000000	-5,000000000	1499,965080000	-5,000000000	0,000000000	0,000000000	0,400000000	7,514308900	53,037869200	-5,249440000	58,576882000
-2,496548000	-1,034431600	59,166632000	-0,104124800	0,000000000	0,254045700	-0,000762900	-0,088502200	-0,254045700	-0,778158000	-94,237908000	-0,195315200	-0,253299400	0,059506200	58,753135000	1,000062310	-0,089264500	-0,097504300	0,000512720	0,000000000	496,000000000	496,500000000	504,500000000	504,500000000	23,600000000	0,000000000	-0,080000000	1438,000000000	0,000000000	15,500000000	66,000000000	61,400000000	5,000000000	-5,000000000	1499,965080000	-5,100000000	0,000000000	0,000000000	0,400000000	7,514308900	53,037869200	-6,592320000	58,576882000
-2,542324000	-1,034431600	59,014052000	-0,255491600	0,000000000	-0,140373600	-0,109094700	-0,076295000	-0,257097300	-0,779683800	-94,243401000	-0,250247600	-0,180056200	0,232684500	58,779840000	1,000062310	-0,243074100	-0,249940600	0,000640900	0,000000000	496,000000000	496,500000000	504,000000000	503,000000000	23,600000000	0,000000000	-0,080000000	1438,000000000	0,000000000	15,500000000	66,000000000	61,400000000	5,000000000	-5,000000000	1499,965080000	-5,100000000	0,000000000	0,000000000	0,480000000	7,514308900	53,037869200	-5,676720000	58,576882000
-2,679652000	-1,103097100	59,067455000	-0,043089800	0,000000000	0,145713900	-0,019835400	-0,128175600	-0,257860200	-0,782735400	-94,243401000	-0,149538200	-0,207522400	0,057980400	58,753135000	1,000062310	-0,021972800	-0,032959200	0,000192270	0,000000000	496,000000000	496,500000000	504,000000000	503,000000000	23,600000000	0,000000000	-0,080000000	1437,000000000	0,000000000	15,500000000	66,000000000	61,400000000	5,000000000	-5,000000000	1499,965080000	-5,200000000	0,000000000	0,000000000	0,480000000	7,514308900	53,037869200	-6,287120000	58,576882000
-2,656764000	-1,170236700	58,975907000	-0,138304400	0,000000000	0,231158700	0,027464400	-0,158693600	-0,257097300	-0,785024100	-94,243401000	-0,070191400	-0,219729600	-0,009154800	58,779840000	1,000062310	-0,111237300	-0,126343600	0,000961350	0,000000000	496,500000000	496,000000000	504,500000000	502,500000000	23,600000000	0,000000000	-0,170000000	1437,000000000	-0,080000000	15,500000000	66,000000000	61,400000000	5,000000000	-5,000000000	1499,965080000	-5,300000000	0,000000000	0,000000000	0,480000000	7,514308900	53,037869200	-6,042960000	58,576882000
-3,114524000	-1,241954000	58,655489000	-0,038207000	0,000000000	-0,122826900	-0,173941200	-0,125123800	-0,257860200	-0,788075700	-94,248894000	-0,057984200	-0,253299400	0,402048300	58,806545000	1,000062310	-0,016479600	-0,027466000	0,000576810	0,000000000	496,500000000	496,000000000	504,500000000	502,500000000	23,600000000	0,000000000	-0,170000000	1438,000000000	-0,080000000	15,500000000	66,000000000	61,400000000	5,000000000	-5,000000000	1499,965080000	-5,400000000	0,000000000	0,000000000	0,480000000	7,514308900	53,037869200	-8,362480000	58,576882000
-2,908532000	-1,222117300	58,655489000	-0,057738200	0,000000000	0,212086200	0,077815800	-0,125123800	-0,258623100	-0,791890200	-94,248894000	-0,057984200	-0,323490800	0,008391900	58,827909000	1,000062310	-0,035705800	-0,048065500	0,000704990	0,000000000	496,500000000	496,000000000	504,000000000	502,500000000	23,600000000	0,000000000	-0,250000000	1438,000000000	-0,080000000	15,500000000	66,000000000	61,400000000	5,000000000	-10,000000000	1499,965080000	-5,500000000	0,000000000	0,000000000	0,480000000	7,514308900	53,037869200	-11,414480000	58,576882000
-3,137412000	-1,182443900	58,830956000	-0,189573800	0,000000000	0,000000000	-0,028227300	-0,204470600	-0,259386000	-0,794941800	-94,248894000	-0,064087800	-0,381475000	-0,045011100	58,849273000	1,000062310	-0,155182900	-0,173035800	0,000704990	0,000000000	496,500000000	496,000000000	504,000000000	502,500000000	23,600000000	0,000000000	-0,250000000	1437,000000000	-0,080000000	15,500000000	66,000000000	61,400000000	5,000000000	-10,000000000	1499,965080000	-5,600000000	0,000000000	0,000000000	0,480000000	7,514308900	53,037869200	-11,841760000	58,576882000
