Messort	3945134
Temperatur	3025757
Witterung	7845176
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	4636815
KFZ-Kennz	6436755
Aufbauzustand	4535381
Motor	2318153
Fahrwerkvariante	2408977
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5138636
Achslast.HA	4223945
Radlast.VL	516.000000000000000
Radlast.VR	493.000000000000000
Radlast.HL	448.000000000000000
Radlast.HR	434.000000000000000
Felge.VA	7833771
Felge.HA	7833771
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4745632
Reifen.Fabrikat.HA	4745632
Reifen.Dimension.VA	2116232
Reifen.Dimension.HA	2116232
Reifen.Druck.VA	7058775
Reifen.Druck.HA	7058775
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Lichtschra	BLS	DVL	DVR	DHL	DHR	PW	VOLLBRE	GIER_ROH	NMOT	AY_S	T_AUSSEN	V_ANZ	GIC	KD	LWS_SPEED	LWS_ANGLE	Radius	LWS_ANG_H	ESP_AKTIV	BRK_TRQ	AX_S	Längengrad	Breitengrd	LenkgeschM	BRK_STAT
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-2,558856000	-1,528374500	30,453444000	0,315916800	0,001666340	0,148765500	-0,032041800	-0,012207200	-0,351696900	0,080867400	-4,723980000	-0,173952600	0,054932400	0,270066600	30,557996000	1,999995340	0,319978900	0,317232300	0,000512720	0,000000000	256,500000000	257,500000000	257,000000000	257,000000000	22,400000000	0,000000000	327,650000000	2107,000000000	10,160000000	12,500000000	32,700000000	2,000000000	0,000000000	-15,000000000	-3,000000000	1499,965080000	-3,300000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-14,588560000	0,000000000
-2,558856000	-1,525322700	30,583137000	0,213378000	0,000833170	0,205983000	0,068661000	-0,042725200	-0,353985600	0,080867400	-4,723980000	-0,198367000	0,079346800	0,071712600	30,563337000	1,999995340	0,226594500	0,219728000	0,000769080	0,000000000	257,000000000	257,000000000	257,000000000	257,000000000	22,400000000	0,000000000	327,650000000	2107,000000000	10,160000000	12,500000000	32,700000000	2,000000000	0,000000000	-15,000000000	-3,000000000	1499,965080000	-3,400000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-15,687280000	0,000000000
-2,833512000	-1,490227000	30,544992000	0,159667200	0,000640900	0,122064000	-0,128930100	-0,073243200	-0,354748500	0,079341600	-4,729473000	-0,155641800	-0,039673400	0,014495100	30,574019000	1,999995340	0,182648900	0,170289200	0,000320450	0,000000000	257,000000000	257,000000000	257,000000000	257,000000000	22,400000000	0,000000000	327,650000000	2109,000000000	10,160000000	12,500000000	32,700000000	2,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,500000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-15,076880000	0,000000000
-2,947952000	-1,610773100	30,369525000	-0,047851800	0,000833170	0,172415400	-0,112909200	-0,082398600	-0,355511400	0,077052900	-4,729473000	-0,125123800	-0,125123800	-0,080867400	30,579360000	1,999995340	-0,021972800	-0,035705800	0,000576810	0,000000000	257,500000000	257,500000000	256,500000000	257,500000000	22,400000000	0,000000000	327,650000000	2109,000000000	10,160000000	12,500000000	32,700000000	2,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,700000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-14,283360000	0,000000000
-3,405712000	-1,693171700	30,438186000	0,264647400	0,000512720	0,112909200	0,004577400	-0,061036000	-0,356274300	0,074764200	-4,729473000	-0,073243200	-0,195315200	0,169363800	30,584701000	1,999995340	0,284273100	0,273286700	0,001025440	0,000000000	257,500000000	257,500000000	256,500000000	257,500000000	22,400000000	0,000000000	327,650000000	2107,000000000	10,160000000	12,500000000	32,700000000	2,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,900000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-16,053520000	0,000000000
-3,245496000	-1,767940800	30,537363000	0,164550000	0,001474070	-0,029753100	0,000762900	-0,051880600	-0,357037200	0,072475500	-4,729473000	-0,073243200	-0,186159800	0,113672100	30,536632000	1,999995340	0,181275600	0,171662500	0,000833170	0,000000000	257,500000000	257,500000000	257,500000000	256,500000000	22,400000000	0,000000000	327,650000000	2107,000000000	10,160000000	12,500000000	32,700000000	2,000000000	0,000000000	-20,000000000	-4,000000000	1499,965080000	-4,100000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-18,922400000	0,000000000
-3,588816000	-1,876279700	30,613653000	-0,135742200	0,000833170	0,355511400	-0,007629000	-0,085450400	-0,357800100	0,069423900	-4,729473000	-0,070191400	-0,268558400	-0,092310900	30,547314000	1,999995340	-0,108490700	-0,123597000	0,000640900	0,000000000	257,500000000	257,500000000	257,500000000	256,500000000	22,400000000	0,000000000	327,650000000	2106,000000000	10,160000000	12,500000000	32,800000000	2,000000000	0,000000000	-15,000000000	-4,000000000	1499,965080000	-4,200000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-19,227600000	0,000000000
-3,749032000	-1,903745900	30,606024000	-0,062500200	0,000897260	0,112146300	-0,096125400	-0,100709400	-0,358563000	0,067898100	-4,729473000	-0,076295000	-0,207522400	0,213612000	30,552655000	1,999995340	-0,030212600	-0,048065500	0,000704990	0,000000000	257,500000000	257,500000000	257,500000000	256,500000000	22,400000000	0,000000000	327,650000000	2106,000000000	10,160000000	12,500000000	32,800000000	2,000000000	0,000000000	-15,000000000	-4,000000000	1499,965080000	-4,400000000	0,000000000	0,000000000	10,160000000	1,512028660	41,265542200	-19,227600000	0,000000000
