Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	3940621
Reifen.Fabrikat.HA	3940621
Reifen.Dimension.VA	7767433
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,356206000	-2,999866600	127,602654000	0,170898000	0,000512720	-0,255000000	-1,300000000	-2,188860000	-0,255571500	0,090785100	-1,933536000	-0,063030000	-1,231950000	-0,617000000	127,732150000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,330965300	0,240327500	-0,000769080	0,000961350	0,000000000	32,800000000	927,954200000	1,520573700	41,266915600	172,067120000	-25,179000000	0,000000000
-8,058662000	-3,166189700	127,335639000	0,124511400	-0,000769080	0,114000000	-0,651000000	-2,165940000	-0,252519900	0,078578700	-1,955508000	0,229200000	-1,065780000	-0,085000000	127,700104000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,282899800	0,193635300	0,000064090	0,000320450	0,000000000	32,800000000	935,827672000	1,520573700	41,266915600	172,067120000	-22,890000000	0,000000000
-8,562198000	-3,263847300	127,183059000	0,122070000	0,000128180	0,369000000	-1,404000000	-2,549850000	-0,246416700	0,065609400	-1,977480000	0,607380000	-1,403850000	-0,561000000	127,668058000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,308992500	0,203248400	-0,001538160	-0,000192270	0,000000000	32,800000000	793,967848000	1,520573700	41,266915600	172,067120000	-10,300500000	0,000000000
-8,951294000	-3,433222200	127,450074000	0,078124800	0,000384540	-0,060000000	-1,064000000	-2,463900000	-0,246416700	0,054928800	-2,004945000	-0,177630000	-1,335090000	-0,010000000	127,636012000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,258180400	0,156556200	-0,000448630	0,000000000	0,000000000	32,800000000	823,378928000	1,520573700	41,266915600	172,067120000	-44,635500000	0,000000000
-8,356206000	-3,558346000	127,572138000	-0,036621000	-0,000192270	-0,076000000	-0,920000000	-2,418060000	-0,243365100	0,044248200	-2,032410000	0,022920000	-0,819390000	0,015000000	127,609307000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,140076600	0,039825700	0,000833170	0,000256360	0,000000000	32,800000000	839,812512000	1,520573700	41,266915600	172,067120000	10,300500000	0,000000000
-8,997070000	-3,330986900	127,419558000	-0,021972600	0,000192270	-0,431000000	-0,927000000	-2,498280000	-0,241839300	0,032804700	-2,059875000	0,068760000	-0,888150000	-0,651000000	127,636012000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,160676100	0,057678600	0,000000000	-0,000256360	0,000000000	32,400000000	811,866264000	1,520573700	41,266915600	172,067120000	-2,289000000	0,000000000
-8,768190000	-3,478999200	127,747605000	-0,139159800	0,000000000	-0,049000000	-1,045000000	-2,584230000	-0,241076400	0,020598300	-2,081847000	-0,154710000	-1,100160000	0,174000000	127,603966000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,049438800	-0,056305300	0,001025440	0,000961350	0,000000000	32,400000000	786,872568000	1,520573700	41,266915600	172,067120000	-20,601000000	0,000000000
-9,088622000	-3,233329300	127,953588000	-0,114745800	0,000256360	0,289000000	-1,424000000	-2,790510000	-0,238024800	0,006866100	-2,114805000	0,257850000	-1,403850000	-0,088000000	127,577261000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,087891200	-0,026092700	-0,000192270	-0,000320450	0,000000000	32,400000000	729,881448000	1,520573700	41,266915600	172,067120000	-4,578000000	0,000000000
