Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,586344000	1,810000000	200,052000000	-0,106000000	0,000000000	0,183000000	-0,558000000	0,097410000	0,144951000	1,085606700	-5,300745000	0,561540000	0,618840000	-0,581000000	200,615436000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,111237300	-0,108490700	27,898864400	9,369026000	14862,266000000	2,000000000	1,508366500	41,267373400	11,000000000	0,000000000	0,000000000	0,000000000	0,000000000	7,000000000	70,400000000	3752,000000000	203,900000000	23,500000000	1670,000000000	1669,500000000	1679,500000000	1682,500000000	-0,080000000	-0,640000000	61,000000000	12,700000000	29,100000000	27,300000000	27,400000000	27,800000000	12,330080000
2,700784000	1,780000000	199,836000000	-0,154000000	0,000000000	0,371000000	-0,286000000	0,217740000	0,148765500	1,093998600	-5,300745000	0,154710000	0,412560000	0,172000000	200,588731000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,164796000	-0,157929500	28,173526400	14,984338000	14862,266000000	2,000000000	1,508366500	41,267373400	11,500000000	0,000000000	0,000000000	0,000000000	0,100000000	7,000000000	70,400000000	3752,000000000	203,900000000	23,500000000	1670,000000000	1669,500000000	1679,500000000	1682,500000000	-0,080000000	-0,640000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	27,800000000	12,391120000
2,883888000	2,030000000	200,016000000	-0,054000000	0,000000000	-0,379000000	-0,125000000	-0,378180000	0,157157400	1,100101800	-5,300745000	0,870960000	0,790740000	0,594000000	200,567367000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,035705800	-0,046692200	28,298650200	18,738052000	14862,266000000	2,000000000	1,508366500	41,267373400	11,500000000	0,000000000	0,000000000	0,000000000	0,300000000	7,000000000	70,400000000	3753,000000000	203,900000000	23,500000000	1668,500000000	1669,500000000	1682,000000000	1680,000000000	0,000000000	-0,800000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	28,300000000	13,123600000
3,066992000	2,270000000	200,772000000	0,026000000	0,000000000	0,312000000	-0,121000000	0,126060000	0,164786400	1,110019500	-5,300745000	1,174650000	1,294980000	0,635000000	200,497934000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,020599500	0,023346100	28,298650200	13,122740000	14862,266000000	2,000000000	1,508366500	41,267373400	12,500000000	0,000000000	0,000000000	0,000000000	0,400000000	7,000000000	70,400000000	3753,000000000	203,900000000	23,500000000	1668,500000000	1669,500000000	1682,000000000	1680,000000000	0,000000000	-0,800000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	28,300000000	14,161280000
3,181432000	1,980000000	200,664000000	0,024000000	0,000000000	0,193000000	0,304000000	0,332340000	0,167075100	1,122225900	-5,295252000	0,538620000	1,438230000	0,429000000	200,529980000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,008239800	0,016479600	28,298650200	11,261142000	14862,266000000	2,000000000	1,508366500	41,267373400	13,000000000	0,000000000	0,000000000	0,000000000	0,600000000	7,000000000	70,400000000	3753,000000000	203,600000000	23,500000000	1670,000000000	1670,000000000	1679,500000000	1681,000000000	0,000000000	-0,800000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	28,300000000	14,771680000
3,341648000	2,190000000	200,952000000	0,062000000	0,000000000	0,115000000	-0,600000000	0,068760000	0,173941200	1,129092000	-5,295252000	1,518450000	0,624570000	0,280000000	200,508616000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,059051900	0,060425200	28,298650200	20,599650000	14862,266000000	2,000000000	1,508366500	41,267373400	13,000000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	70,400000000	3753,000000000	203,600000000	23,500000000	1670,000000000	1670,000000000	1679,500000000	1681,000000000	0,000000000	-0,800000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	28,300000000	15,260000000
3,570528000	2,410000000	201,312000000	-0,008000000	0,000000000	0,410000000	-0,381000000	-0,103140000	0,181570200	1,135195200	-5,289759000	1,100160000	0,435480000	-0,032000000	200,540662000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,002746600	-0,005493200	28,298650200	20,599650000	14862,266000000	2,000000000	1,508366500	41,267373400	14,000000000	0,000000000	0,000000000	0,000000000	0,900000000	7,000000000	70,400000000	3755,000000000	203,600000000	23,500000000	1669,000000000	1669,500000000	1682,500000000	1680,500000000	0,000000000	-0,720000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	28,300000000	16,236640000
3,730744000	2,440000000	201,564000000	0,036000000	0,000000000	-0,060000000	-0,594000000	0,504240000	0,186147600	1,142061300	-5,284266000	0,802200000	0,166170000	-0,037000000	200,572708000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,012359700	0,026092700	28,298650200	15,014856000	14862,266000000	2,000000000	1,508366500	41,267373400	14,500000000	0,000000000	0,000000000	0,000000000	1,100000000	7,000000000	70,400000000	3755,000000000	203,600000000	23,500000000	1669,000000000	1669,500000000	1682,500000000	1680,500000000	0,000000000	-0,720000000	61,000000000	12,700000000	30,100000000	27,400000000	27,400000000	28,300000000	16,847040000
