Messort	3945134
Temperatur	3025757
Witterung	7845176
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	3953570
KFZ-Kennz	5457897
Aufbauzustand	4535381
Motor	6650672
Fahrwerkvariante	6681026
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	4815471
Achslast.HA	7330724
Radlast.VL	528.999999999999999
Radlast.VR	486.000000000000000
Radlast.HL	451.000000000000000
Radlast.HR	453.000000000000000
Felge.VA	7833771
Felge.HA	7833771
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4745632
Reifen.Fabrikat.HA	4745632
Reifen.Dimension.VA	2116232
Reifen.Dimension.HA	2116232
Reifen.Druck.VA	7058775
Reifen.Druck.HA	7058775
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Lichtschra	BLS	DVL	DVR	DHL	DHR	PW	VOLLBRE	GIER_ROH	NMOT	AY_S	T_AUSSEN	V_ANZ	GIC	KD	LWS_SPEED	LWS_ANGLE	Radius	LWS_ANG_H	ESP_AKTIV	BRK_TRQ	AX_S	Längengrad	Breitengrd	LenkgeschM	BRK_STAT
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-2,668700000	-1,011699200	149,561983000	-0,064454400	0,001345890	0,100702800	0,203694300	-0,347905200	-0,102991500	0,620237700	-0,939303000	0,097657600	-0,219729600	0,527926800	150,094917000	1,999995340	-0,041199000	-0,053558700	0,000384540	0,000000000	1260,500000000	1259,500000000	1261,000000000	1261,500000000	41,600000000	0,000000000	-0,560000000	2636,000000000	-0,080000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,000000000	1499,965080000	-4,100000000	0,000000000	0,000000000	0,160000000	1,508976860	41,267373400	-14,954800000	0,000000000
-2,531372000	-1,075787000	149,661160000	0,016111800	0,001025440	0,392130600	-0,550050900	-0,552375800	-0,099939900	0,616423200	-0,944796000	0,210574200	-0,283817400	0,382212900	150,057530000	1,999995340	0,052185400	0,032959200	0,000769080	0,000000000	1260,500000000	1259,500000000	1261,000000000	1261,500000000	41,600000000	0,000000000	-0,560000000	2636,000000000	-0,080000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,000000000	1499,965080000	-4,200000000	0,000000000	0,000000000	0,160000000	1,508976860	41,267373400	-15,870400000	0,000000000
-2,828916000	-0,975077600	149,714563000	0,074705400	0,001025440	-1,048224600	0,009917700	-0,540168600	-0,101465700	0,615660300	-0,950289000	0,119020200	-0,238040400	0,497410800	150,020143000	1,999995340	0,109864000	0,090637800	0,001025440	0,000000000	1260,000000000	1261,000000000	1260,500000000	1259,000000000	41,600000000	0,000000000	-0,620000000	2638,000000000	-0,160000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,000000000	1499,965080000	-4,300000000	0,000000000	0,000000000	0,320000000	1,508976860	41,267373400	-14,283360000	0,000000000
-2,783140000	-0,866738700	149,630644000	-0,159669000	0,001474070	0,294479400	-0,580566900	-0,588997400	-0,099177000	0,611845800	-0,955782000	0,097657600	-0,299076400	0,301345500	149,982756000	1,999995340	-0,120850400	-0,141449900	0,001089530	0,000000000	1260,000000000	1261,000000000	1260,500000000	1259,000000000	41,600000000	0,000000000	-0,620000000	2638,000000000	-0,160000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,000000000	1499,965080000	-4,400000000	0,000000000	0,000000000	0,320000000	1,508976860	41,267373400	-12,208000000	0,000000000
-2,851804000	-0,869790500	149,714563000	-0,315918600	0,001089530	0,253282800	-0,405099900	-0,637826200	-0,102228600	0,608794200	-0,961275000	-0,079346800	-0,225833200	-1,116122700	149,950710000	1,999995340	-0,274660000	-0,296632800	0,000833170	0,000000000	1261,000000000	1259,500000000	1259,500000000	1259,500000000	41,600000000	0,000000000	-0,690000000	2635,000000000	-0,160000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,500000000	1499,965080000	-4,500000000	0,000000000	0,000000000	0,240000000	1,508976860	41,267373400	-7,935200000	0,000000000
-2,874692000	-1,013225100	150,004465000	-0,303711600	0,001217710	0,249468300	0,161734800	-0,570686600	-0,103754400	0,605742600	-0,966768000	-0,177004400	-0,378423200	0,223529700	149,918664000	1,999995340	-0,266420200	-0,287019700	0,000961350	0,000000000	1261,000000000	1259,500000000	1259,500000000	1259,500000000	41,600000000	0,000000000	-0,690000000	2635,000000000	-0,160000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,500000000	1499,965080000	-4,600000000	0,000000000	0,000000000	0,240000000	1,508976860	41,267373400	-6,042960000	0,000000000
-2,989132000	-1,109356800	150,263851000	-0,384277800	0,000897260	0,504276900	-0,790364400	-0,692758600	-0,102991500	0,599639400	-0,977754000	-0,158693600	-0,473029000	0,009154800	149,891959000	1,999995340	-0,339205100	-0,363924500	0,000448630	0,000000000	1259,000000000	1260,000000000	1261,000000000	1259,000000000	41,600000000	0,000000000	-0,790000000	2635,000000000	-0,160000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,500000000	1499,965080000	-4,800000000	0,000000000	0,000000000	0,240000000	1,508976860	41,267373400	-5,127360000	0,000000000
-3,240900000	-1,046794900	150,752107000	-0,350098200	0,001153620	-0,089259300	0,170126700	-0,781260800	-0,106043100	0,598876500	-0,983247000	-0,106813000	-0,335698000	0,283035900	149,865254000	1,999995340	-0,299379400	-0,326845400	0,000704990	0,000000000	1259,000000000	1260,000000000	1261,000000000	1259,000000000	41,600000000	0,000000000	-0,790000000	2635,000000000	-0,160000000	15,000000000	155,800000000	7,000000000	0,000000000	-10,000000000	-4,500000000	1499,965080000	-4,800000000	0,000000000	0,000000000	0,240000000	1,508976860	41,267373400	-7,263760000	0,000000000
