Messort	3945134
Temperatur	3025757
Witterung	7845176
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	4636815
KFZ-Kennz	6436755
Aufbauzustand	4535381
Motor	2318153
Fahrwerkvariante	2408977
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5138636
Achslast.HA	4223945
Radlast.VL	516.000000000000000
Radlast.VR	493.000000000000000
Radlast.HL	448.000000000000000
Radlast.HR	434.000000000000000
Felge.VA	7833771
Felge.HA	7833771
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4745632
Reifen.Fabrikat.HA	4745632
Reifen.Dimension.VA	2116232
Reifen.Dimension.HA	2116232
Reifen.Druck.VA	7058775
Reifen.Druck.HA	7058775
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Lichtschra	BLS	DVL	DVR	DHL	DHR	PW	VOLLBRE	GIER_ROH	NMOT	AY_S	T_AUSSEN	V_ANZ	GIC	KD	LWS_SPEED	LWS_ANGLE	Radius	LWS_ANG_H	ESP_AKTIV	BRK_TRQ	AX_S	Längengrad	Breitengrd	LenkgeschM	BRK_STAT
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-2,535968000	-1,410880200	210,116394000	-0,013672200	0,000961350	0,435615900	-0,633207000	-0,570686600	-0,431038500	0,542421900	176,286849000	0,634774400	0,296024600	-2,262761400	209,620362000	1,999995340	0,013733000	-0,001373300	0,000320450	0,000000000	1759,500000000	1763,500000000	1759,500000000	1759,500000000	71,600000000	0,000000000	327,650000000	4146,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,000000000	1499,965080000	-3,300000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-12,208000000	0,000000000
-2,375752000	-1,386465800	210,337635000	-0,023437800	0,000961350	1,142824200	0,400522500	-0,680551400	-0,424935300	0,547762200	176,275863000	0,540168600	0,381475000	-1,830960000	209,625703000	1,999995340	0,008239800	-0,008239800	0,000640900	0,000000000	1759,500000000	1763,500000000	1759,500000000	1759,500000000	71,600000000	0,000000000	327,650000000	4150,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,000000000	1499,965080000	-3,300000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-7,507920000	0,000000000
-3,016616000	-1,287282300	210,223200000	-0,008789400	0,001089530	-0,605742600	-0,640073100	-0,671396000	-0,421883700	0,550050900	176,270370000	0,265506600	0,317387200	-1,036018200	209,572293000	1,999995340	0,021972800	0,005493200	0,000833170	0,000000000	1762,500000000	1761,500000000	1760,500000000	1763,000000000	71,600000000	0,000000000	327,650000000	4150,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,000000000	1499,965080000	-3,400000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-7,324800000	0,000000000
-3,016616000	-1,343740600	210,345264000	0,098632200	0,001025440	0,548525100	0,283798800	-0,613411800	-0,418832100	0,553865400	176,264877000	0,399785800	0,277713800	-0,938367000	209,577634000	1,999995340	0,127716900	0,111237300	0,000448630	0,000000000	1762,500000000	1761,500000000	1760,500000000	1763,000000000	71,600000000	0,000000000	327,650000000	4148,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,500000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-13,795040000	0,000000000
-3,016616000	-1,401724800	210,658053000	-0,003906600	0,000769080	0,345593700	-1,367116800	-0,875866600	-0,418832100	0,555391200	176,253891000	0,314335400	0,259403000	-0,629392500	209,582975000	1,999995340	0,037079100	0,015106300	0,000769080	0,000000000	1764,000000000	1763,000000000	1760,000000000	1758,500000000	71,600000000	0,000000000	327,650000000	4148,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,600000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-16,908080000	0,000000000
-2,879288000	-1,331533400	210,436812000	-0,084472800	0,000704990	0,291427800	-0,051114300	-0,814830600	-0,424935300	0,557679900	176,248398000	0,015259000	0,390630400	0,332624400	209,636385000	1,999995340	-0,046692200	-0,067291700	0,001025440	0,000000000	1764,000000000	1763,000000000	1760,000000000	1758,500000000	71,200000000	0,000000000	327,650000000	4147,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,700000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-14,710640000	0,000000000
-2,925064000	-1,366629100	210,505473000	-0,091797000	0,001281800	0,159446100	-0,508854300	-0,766001800	-0,431801400	0,558442800	176,242905000	-0,582893800	0,012207200	-1,026100500	209,641726000	1,999995340	-0,056305300	-0,075531500	0,000704990	0,000000000	1759,000000000	1763,000000000	1760,000000000	1762,500000000	71,200000000	0,000000000	327,650000000	4147,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,800000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-6,592320000	0,000000000
-3,245496000	-1,470390300	210,741972000	-0,067383000	0,001474070	0,324232500	-0,141136500	-0,820934200	-0,435615900	0,556917000	176,231919000	-0,491339800	-0,012207200	-0,325758300	209,695136000	1,999995340	-0,028839300	-0,049438800	0,000704990	0,000000000	1759,000000000	1763,000000000	1760,000000000	1762,500000000	71,200000000	0,000000000	327,650000000	4149,000000000	10,160000000	15,000000000	214,900000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,800000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-1,464960000	0,000000000
