Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4146655
Reifen.Fabrikat.HA	4146655
Reifen.Dimension.VA	7254864
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,127326000	-3,839111600	209,927193000	-0,563963400	0,000448630	-0,149000000	-0,794000000	-1,919550000	-0,193776600	0,065609400	-1,581984000	0,893880000	-3,810450000	0,270000000	209,091603000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,479281700	-0,527347200	-0,000064090	0,000000000	0,000000000	50,000000000	1499,971096000	1,507756140	41,267373400	170,529080000	-20,601000000	0,000000000
-7,784006000	-3,283684000	210,789270000	-0,429686400	0,000000000	-0,645000000	-1,420000000	-2,034150000	-0,187673400	0,035093400	-1,598463000	1,019940000	-2,859270000	0,396000000	209,118308000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,340578400	-0,390017200	0,000192270	0,000320450	0,000000000	50,000000000	1499,971096000	1,507756140	41,267373400	170,529080000	5,722500000	0,000000000
-8,195990000	-3,392022900	210,529884000	-0,310057800	-0,000769080	-0,222000000	-0,950000000	-2,039880000	-0,180807300	0,004577400	-1,620435000	0,229200000	-2,779050000	0,048000000	209,193082000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,219728000	-0,270540100	-0,001345890	-0,000320450	0,000000000	50,000000000	1499,971096000	1,507756140	41,267373400	170,529080000	-3,433500000	0,000000000
-7,944222000	-3,643796400	211,079172000	-0,224608800	0,000320450	-0,113000000	-1,795000000	-2,120100000	-0,178518600	-0,021361200	-1,642407000	-0,034380000	-2,601420000	0,519000000	209,219787000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,131836800	-0,184022200	-0,000384540	0,000128180	0,000000000	50,000000000	1499,971096000	1,507756140	41,267373400	170,529080000	-8,011500000	0,000000000
-8,585086000	-3,654477700	210,911334000	-0,244140000	0,000128180	0,256000000	-0,808000000	-2,440980000	-0,174704100	-0,049588500	-1,664379000	0,360990000	-2,882190000	0,882000000	209,289220000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,135956700	-0,197755200	0,000320450	0,000064090	0,000000000	50,000000000	1375,368824000	1,507756140	41,267373400	170,529080000	-19,456500000	0,000000000
-8,379094000	-3,735350400	210,888447000	-0,290526600	0,000769080	-0,145000000	-1,778000000	-2,246160000	-0,168600900	-0,071712600	-1,691844000	-0,057300000	-2,446710000	-0,017000000	209,358653000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,190888700	-0,247194000	-0,000192270	0,000256360	0,000000000	50,000000000	1494,500864000	1,507756140	41,267373400	170,529080000	-21,745500000	0,000000000
-8,333318000	-3,884888600	210,766383000	-0,173339400	0,000320450	-0,044000000	-1,547000000	-1,942470000	-0,165549300	-0,093073800	-1,713816000	-0,458400000	-1,759110000	-0,071000000	209,374676000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,087891200	-0,135956700	-0,000576810	-0,000064090	0,000000000	50,000000000	1499,971096000	1,507756140	41,267373400	170,529080000	12,589500000	0,000000000
-8,607974000	-3,752135300	210,270498000	-0,300292200	0,000897260	0,040000000	-1,557000000	-2,309190000	-0,163260600	-0,112909200	-1,735788000	-0,183360000	-1,512720000	0,275000000	209,438768000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,197755200	-0,255433800	-0,001025440	-0,000448630	0,000000000	50,000000000	1449,457280000	1,507756140	41,267373400	170,529080000	-11,445000000	0,000000000
