Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	3940621
Reifen.Fabrikat.HA	3940621
Reifen.Dimension.VA	7767433
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,058662000	-3,524776200	169,020495000	-0,046386600	-0,000833170	0,053000000	-1,181000000	-1,925280000	-0,265489200	0,121301100	-2,889318000	0,080220000	-1,547100000	-0,186000000	168,825804000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,059051900	0,000000000	-0,000704990	-0,000064090	0,000000000	44,400000000	1397,432856000	1,512333840	41,267373400	172,561490000	-19,456500000	0,000000000
-8,058662000	-3,512569000	168,997608000	-0,017089800	0,000512720	-0,521000000	-1,452000000	-2,160210000	-0,266252100	0,102228600	-2,905797000	-0,189090000	-2,223240000	0,009000000	168,804440000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,101624200	0,034332500	-0,000833170	0,000512720	0,000000000	44,400000000	1245,296320000	1,512333840	41,267373400	172,561490000	-24,034500000	0,000000000
-7,806894000	-3,584286300	169,211220000	0,043945200	-0,000192270	0,552000000	-0,887000000	-2,171670000	-0,267015000	0,085444800	-2,927769000	0,085950000	-1,701810000	-0,329000000	168,831145000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,163422700	0,096131000	0,000320450	0,000000000	0,000000000	44,400000000	1240,283848000	1,512333840	41,267373400	172,561490000	12,589500000	0,000000000
-7,829782000	-3,372186200	169,592670000	0,043945200	-0,000128180	-0,301000000	-1,042000000	-2,143020000	-0,267777900	0,070949700	-2,949741000	0,171900000	-1,157460000	-0,561000000	168,809781000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,162049400	0,094757700	0,001281800	0,000192270	0,000000000	44,400000000	1259,692872000	1,512333840	41,267373400	172,561490000	11,445000000	0,000000000
-8,356206000	-3,320305600	169,394316000	0,019531200	0,000448630	0,479000000	-1,540000000	-2,578500000	-0,263200500	0,055691700	-2,977206000	0,882420000	-1,570020000	-0,868000000	168,841827000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,160676100	0,081024700	-0,000384540	-0,000192270	0,000000000	44,400000000	1045,735848000	1,512333840	41,267373400	172,561490000	-27,468000000	0,000000000
-8,699526000	-3,585812200	169,440090000	-0,021972600	-0,000320450	-0,065000000	-1,526000000	-2,418060000	-0,261674700	0,042722400	-2,999178000	0,097410000	-1,719000000	0,626000000	168,868532000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,111237300	0,035705800	-0,000704990	0,000256360	0,000000000	44,400000000	1115,406920000	1,512333840	41,267373400	172,561490000	-43,491000000	0,000000000
-8,607974000	-3,790282800	169,981749000	-0,175780800	0,000064090	-0,278000000	-0,877000000	-2,343570000	-0,263200500	0,029753100	-3,021150000	-0,034380000	-1,054320000	0,470000000	168,895237000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,048065500	-0,119477100	0,000897260	-0,000192270	0,000000000	44,400000000	1154,545400000	1,512333840	41,267373400	172,561490000	-12,589500000	0,000000000
-9,111510000	-3,497310000	169,844427000	-0,329589000	0,000384540	-0,215000000	-1,406000000	-2,584230000	-0,264726300	0,016020900	-3,048615000	-0,126060000	-1,100160000	-0,526000000	168,916601000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,188142100	-0,267793500	-0,001217710	-0,000256360	0,000000000	44,400000000	1046,193608000	1,512333840	41,267373400	172,561490000	-20,601000000	0,000000000
