Messort	3945134
Temperatur	3025757
Witterung	7845176
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	4636815
KFZ-Kennz	6436755
Aufbauzustand	4535381
Motor	2318153
Fahrwerkvariante	2408977
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5138636
Achslast.HA	4223945
Radlast.VL	516.000000000000000
Radlast.VR	493.000000000000000
Radlast.HL	448.000000000000000
Radlast.HR	434.000000000000000
Felge.VA	7833771
Felge.HA	7833771
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4745632
Reifen.Fabrikat.HA	4745632
Reifen.Dimension.VA	2116232
Reifen.Dimension.HA	2116232
Reifen.Druck.VA	7058775
Reifen.Druck.HA	7058775
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Lichtschra	BLS	DVL	DVR	DHL	DHR	PW	VOLLBRE	GIER_ROH	NMOT	AY_S	T_AUSSEN	V_ANZ	GIC	KD	LWS_SPEED	LWS_ANGLE	Radius	LWS_ANG_H	ESP_AKTIV	BRK_TRQ	AX_S	Längengrad	Breitengrd	LenkgeschM	BRK_STAT
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-2,719072000	-1,099596600	195,750987000	-0,040527600	0,001089530	0,447059400	-1,288538100	-0,656137000	-0,462317400	0,605742600	176,814177000	0,152590000	0,939954400	0,125878500	195,851264000	1,999995340	-0,006866500	-0,024719400	0,000384540	0,000000000	1642,500000000	1644,000000000	1643,000000000	1646,000000000	59,200000000	0,000000000	327,650000000	3869,000000000	10,160000000	15,000000000	200,700000000	6,000000000	0,000000000	-10,000000000	-3,000000000	1499,965080000	-3,300000000	0,000000000	0,000000000	10,160000000	1,529423920	41,258217400	-4,944240000	0,000000000
-2,535968000	-1,183521100	195,636552000	-0,096679800	0,001153620	0,196828200	0,915480000	-0,625619000	-0,461554500	0,614134500	176,808684000	0,271610200	0,851452200	0,950573400	195,803195000	1,999995340	-0,065918400	-0,082398000	0,001474070	0,000000000	1645,500000000	1644,000000000	1644,000000000	1641,500000000	59,200000000	0,000000000	327,650000000	3869,000000000	10,160000000	15,000000000	200,700000000	6,000000000	0,000000000	-5,000000000	-3,000000000	1499,965080000	-3,400000000	0,000000000	0,000000000	10,160000000	1,529423920	41,258217400	-6,897520000	0,000000000
-2,673296000	-1,252186600	195,628923000	-0,042969000	0,001281800	-0,558442800	-1,200804600	-0,820934200	-0,461554500	0,618711900	176,797698000	0,146486400	0,595101000	-0,876572100	195,808536000	1,999995340	-0,001373300	-0,023346100	0,000640900	0,000000000	1645,500000000	1644,000000000	1644,000000000	1641,500000000	59,200000000	0,000000000	327,650000000	3869,000000000	10,160000000	15,000000000	200,700000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,500000000	0,000000000	0,000000000	10,160000000	1,529423920	41,258217400	-8,850800000	0,000000000
-2,558856000	-1,253712500	195,766245000	-0,030762000	0,001089530	0,373821000	0,543184800	-1,034560200	-0,461554500	0,627866700	176,797698000	-0,064087800	0,582893800	-0,553102500	195,808536000	1,999995340	0,020599500	-0,006866500	0,000512720	0,000000000	1641,000000000	1641,500000000	1643,500000000	1641,500000000	59,200000000	0,000000000	327,650000000	3869,000000000	10,160000000	15,000000000	200,700000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,500000000	0,000000000	0,000000000	10,160000000	1,529423920	41,258217400	-9,949520000	0,000000000
-2,925064000	-1,235401700	196,185840000	-0,052734600	0,001153620	-0,285324600	-1,415942400	-0,924695400	-0,465369000	0,633207000	176,792205000	-0,247195800	0,604256400	-0,556154100	195,765808000	1,999995340	-0,006866500	-0,031585900	0,000512720	0,000000000	1641,000000000	1641,500000000	1643,500000000	1641,500000000	59,200000000	0,000000000	327,650000000	3869,000000000	10,160000000	15,000000000	200,700000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,600000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-8,545600000	0,000000000
-3,016616000	-1,394095300	195,911196000	-0,145507800	0,000833170	0,339490500	0,159446100	-0,677499600	-0,469946400	0,639310200	176,781219000	-0,234988600	0,766001800	-0,096125400	195,771149000	1,999995340	-0,111237300	-0,130463500	0,001025440	0,000000000	1645,500000000	1645,000000000	1645,500000000	1645,000000000	59,200000000	0,000000000	327,650000000	3871,000000000	10,160000000	15,000000000	200,700000000	6,000000000	0,000000000	-10,000000000	-3,500000000	1499,965080000	-3,700000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-8,362480000	0,000000000
-2,741960000	-1,467338500	196,262130000	-0,218749800	0,001089530	-0,099177000	-0,334150200	-1,049819200	-0,471472200	0,640073100	176,770233000	-0,177004400	0,231936800	0,528689700	195,776490000	1,999995340	-0,166169300	-0,195008600	0,000833170	0,000000000	1645,500000000	1645,000000000	1645,500000000	1645,000000000	59,200000000	0,000000000	327,650000000	3871,000000000	10,160000000	15,000000000	200,800000000	6,000000000	0,000000000	-5,000000000	-3,500000000	1499,965080000	-3,800000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-6,897520000	0,000000000
-2,947952000	-1,377310400	196,391823000	-0,118652400	0,000897260	-0,210560400	-0,919294500	-0,857555800	-0,469946400	0,637784400	176,759247000	-0,225833200	0,219729600	-0,355511400	195,728421000	1,999995340	-0,075531500	-0,098877600	0,000512720	0,000000000	1640,000000000	1640,500000000	1643,500000000	1641,500000000	59,600000000	0,000000000	327,650000000	3869,000000000	10,160000000	15,000000000	200,800000000	6,000000000	0,000000000	-5,000000000	-3,500000000	1499,965080000	-3,800000000	0,000000000	0,000000000	10,160000000	1,528508380	41,258217400	-6,104000000	0,000000000
