Messort	3945134
Temperatur	2136293
Witterung	9918665
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	3367486
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	0111093
Achslast.HA	7424220
Radlast.VL	495.000000000000000
Radlast.VR	488.000000000000000
Radlast.HL	557.999999999999999
Radlast.HR	543.999999999999999
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	6965747
Reifen.Druck.HA	0835829
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Fahrpedal	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,677896000	1,932000000	159,984000000	-0,344000000	0,000000000	-0,018000000	-0,100000000	-0,166170000	-0,335676000	0,843004500	-6,756390000	-0,870960000	-1,042860000	-0,477000000	160,568618000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,335085200	-0,339205100	48,126194800	52,801082100	16,845936000	15289,518000000	2,000000000	1,517521900	41,267373400	18,500000000	0,000000000	0,000000000	0,000000000	0,300000000	7,000000000	52,800000000	2998,000000000	162,900000000	21,000000000	1337,500000000	1339,000000000	1342,500000000	1341,000000000	0,160000000	-0,560000000	64,000000000	12,600000000	48,900000000	47,200000000	47,700000000	48,700000000	18,922400000
2,769448000	1,852000000	160,200000000	-0,382000000	0,000000000	0,253000000	0,058000000	-0,166170000	-0,339490500	0,843004500	-6,756390000	-0,870960000	-1,042860000	-0,662000000	160,568618000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,373537600	-0,377657500	48,126194800	52,801082100	18,768570000	15289,518000000	2,000000000	1,517521900	41,267373400	18,500000000	0,000000000	0,000000000	0,000000000	0,500000000	7,000000000	52,800000000	2998,000000000	162,900000000	21,000000000	1337,500000000	1339,000000000	1342,500000000	1341,000000000	0,160000000	-0,560000000	64,000000000	12,600000000	48,900000000	47,200000000	47,700000000	48,700000000	18,800320000
2,952552000	1,932000000	160,200000000	-0,334000000	0,000000000	0,097000000	0,233000000	0,091680000	-0,341016300	0,830035200	-6,756390000	-0,217740000	-1,134540000	-0,394000000	160,536572000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,339205100	-0,336458500	48,126194800	52,801082100	20,599650000	15289,518000000	2,000000000	1,517521900	41,267373400	19,000000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	52,800000000	2997,000000000	162,900000000	21,000000000	1337,500000000	1339,000000000	1342,500000000	1341,000000000	0,160000000	-0,560000000	64,000000000	12,600000000	48,900000000	47,200000000	47,700000000	48,700000000	18,128880000
3,158544000	2,032000000	160,344000000	-0,384000000	0,000000000	-0,049000000	0,370000000	0,057300000	-0,343305000	0,817828800	-6,756390000	-0,355260000	-1,249140000	0,154000000	160,552595000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,387270600	-0,385897300	48,126194800	52,801082100	18,738052000	15289,518000000	2,000000000	1,517521900	41,267373400	19,000000000	0,000000000	0,000000000	0,000000000	0,800000000	7,000000000	52,800000000	2997,000000000	162,900000000	21,000000000	1337,000000000	1337,500000000	1340,000000000	1341,000000000	0,240000000	-0,560000000	64,000000000	12,600000000	48,900000000	47,200000000	47,700000000	48,700000000	18,067840000
3,341648000	2,252000000	160,524000000	-0,420000000	0,000000000	0,123000000	0,130000000	-0,183360000	-0,345593700	0,804096600	-6,756390000	-0,171900000	-1,633050000	0,433000000	160,520549000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,409243400	-0,414736600	48,300147400	52,801082100	18,707534000	15289,518000000	2,000000000	1,517521900	41,267373400	19,000000000	0,000000000	0,000000000	0,000000000	1,000000000	7,000000000	52,800000000	2997,000000000	162,900000000	21,000000000	1337,000000000	1337,500000000	1340,000000000	1341,000000000	0,240000000	-0,560000000	64,000000000	12,600000000	49,200000000	47,600000000	47,700000000	48,700000000	17,823680000
3,524752000	2,172000000	160,740000000	-0,434000000	0,000000000	0,387000000	-0,043000000	-0,275040000	-0,346356600	0,788075700	-6,756390000	0,154710000	-1,736190000	-0,537000000	160,541913000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,418856500	-0,427096300	48,498514400	52,801082100	16,876454000	15289,518000000	2,000000000	1,517521900	41,267373400	18,500000000	0,000000000	0,000000000	0,000000000	1,200000000	7,000000000	52,800000000	2997,000000000	162,900000000	21,000000000	1337,500000000	1339,000000000	1342,500000000	1342,500000000	0,160000000	-0,640000000	64,000000000	12,600000000	49,200000000	47,600000000	47,700000000	49,500000000	18,006800000
3,730744000	2,142000000	160,740000000	-0,458000000	0,000000000	-0,158000000	-0,398000000	-0,080220000	-0,347119500	0,778920900	-6,756390000	-0,097410000	-0,962640000	0,041000000	160,509867000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,453189000	-0,455935600	48,498514400	52,801082100	20,630168000	15289,518000000	2,000000000	1,517521900	41,267373400	18,500000000	0,000000000	0,000000000	0,000000000	1,400000000	7,000000000	52,800000000	3001,000000000	162,900000000	20,500000000	1337,500000000	1339,000000000	1342,500000000	1342,500000000	0,160000000	-0,640000000	64,000000000	12,600000000	49,200000000	47,600000000	47,700000000	49,500000000	18,495120000
3,913848000	2,372000000	160,776000000	-0,398000000	0,000000000	0,134000000	0,431000000	0,429750000	-0,350171100	0,774343500	-6,756390000	-0,349530000	-0,246390000	-0,620000000	160,531231000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	-0,421603100	-0,409243400	48,498514400	52,801082100	20,599650000	15289,518000000	2,000000000	1,517521900	41,267373400	18,500000000	0,000000000	0,000000000	0,000000000	1,600000000	7,000000000	52,800000000	3001,000000000	162,900000000	20,500000000	1337,500000000	1338,500000000	1341,000000000	1340,500000000	0,080000000	-0,560000000	64,000000000	12,600000000	49,200000000	47,600000000	47,700000000	49,500000000	19,044480000
