Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4146655
Reifen.Fabrikat.HA	4146655
Reifen.Dimension.VA	7254864
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,195990000	-3,022755100	160,292919000	-0,085449000	0,000384540	-0,500000000	-1,196000000	-2,406600000	-0,621763500	-0,113672100	178,879545000	-0,143250000	-0,653220000	-0,351000000	159,441667000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,053558700	-0,024719400	-0,000192270	-0,000256360	0,000000000	41,600000000	1060,223952000	1,530949820	41,258217400	160,037450000	-48,069000000	0,000000000
-8,104438000	-2,946460100	160,003017000	-0,141601200	-0,000384540	0,897000000	-0,828000000	-1,982580000	-0,619474800	-0,115197900	178,857573000	0,487050000	-0,189090000	0,606000000	159,463031000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,026092700	-0,090637800	0,000576810	-0,000256360	0,000000000	41,600000000	1284,640792000	1,530949820	41,258217400	160,037450000	-27,468000000	0,000000000
-7,738230000	-3,210440800	159,621567000	-0,197753400	0,000704990	-0,498000000	-1,127000000	-2,165940000	-0,619474800	-0,118249500	178,835601000	0,160440000	0,148980000	0,365000000	159,484395000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,071411600	-0,142823200	-0,000448630	0,000320450	0,000000000	41,600000000	1173,084680000	1,530949820	41,258217400	160,037450000	22,890000000	0,000000000
-7,806894000	-3,402704200	159,629196000	-0,134277000	0,000192270	0,135000000	-1,594000000	-2,423790000	-0,617949000	-0,122064000	178,813629000	0,028650000	-0,441210000	-0,634000000	159,452349000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,006866500	-0,072784900	0,000256360	0,000128180	0,000000000	41,600000000	1048,345080000	1,530949820	41,258217400	160,037450000	14,878500000	0,000000000
-8,012886000	-3,540035200	159,835179000	-0,100097400	0,000128180	0,006000000	-0,484000000	-1,976850000	-0,619474800	-0,125115600	178,791657000	-0,561540000	-0,103140000	0,646000000	159,420303000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,015106300	-0,049438800	0,000512720	-0,000064090	0,000000000	41,600000000	1287,021144000	1,530949820	41,258217400	160,037450000	-13,734000000	0,000000000
-8,493534000	-3,591915800	159,797034000	-0,178222200	0,000128180	-0,164000000	-0,965000000	-2,137290000	-0,617186100	-0,131218800	178,769685000	0,085950000	-0,057300000	0,155000000	159,441667000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,053558700	-0,123597000	0,000000000	0,000000000	0,000000000	41,600000000	1190,113352000	1,530949820	41,258217400	160,037450000	-34,335000000	0,000000000
-8,699526000	-3,189078200	159,468987000	-0,070800600	0,000769080	0,104000000	-1,878000000	-2,320650000	-0,614897400	-0,140373600	178,747713000	0,154710000	-1,100160000	0,258000000	159,468372000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,064545100	-0,010986400	-0,000897260	0,000064090	0,000000000	41,600000000	1093,846424000	1,530949820	41,258217400	160,037450000	-34,335000000	0,000000000
-8,607974000	-3,604123000	159,568164000	-0,305175000	0,000320450	0,386000000	-1,266000000	-2,383680000	-0,614897400	-0,148765500	178,720248000	-0,372450000	-1,300710000	0,089000000	159,436326000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,166169300	-0,244447400	0,000448630	0,000448630	0,000000000	41,600000000	1065,579744000	1,530949820	41,258217400	160,037450000	-5,722500000	0,000000000
