Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4146655
Reifen.Fabrikat.HA	4146655
Reifen.Dimension.VA	7254864
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,363274000	-2,400257700	50,320884000	-0,314940600	0,000192270	0,194000000	-0,484000000	-1,380930000	-0,491307600	-0,340253400	-4,317498000	-0,257850000	0,641760000	-0,106000000	50,303673000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,059051900	-0,203248400	0,000192270	0,000064090	0,000000000	14,400000000	580,056600000	1,510197580	41,265542200	174,758690000	-33,190500000	0,000000000
-8,271722000	-2,534536900	50,412432000	-0,288085200	0,000384540	0,437000000	-0,597000000	-1,461150000	-0,492833400	-0,333387300	-4,328484000	-0,034380000	0,595920000	-0,117000000	50,276968000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,017852900	-0,170289200	-0,000961350	0,000064090	0,000000000	14,400000000	549,203576000	1,510197580	41,265542200	174,758690000	-22,890000000	0,000000000
-8,477714000	-2,648979400	50,503980000	-0,219726000	0,000384540	0,029000000	-0,413000000	-1,529910000	-0,489781800	-0,326521200	-4,344963000	0,320880000	0,544350000	-0,239000000	50,303673000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,061798500	-0,096131000	-0,000512720	0,000192270	0,000000000	14,400000000	525,468720000	1,510197580	41,265542200	174,758690000	-5,722500000	0,000000000
-8,660818000	-2,671867900	50,687076000	0,097656000	0,000320450	-0,435000000	-0,660000000	-1,564290000	-0,486730200	-0,321943800	-4,361442000	0,200550000	0,492780000	-0,197000000	50,330378000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,384524000	0,223847900	-0,000192270	0,000320450	0,000000000	14,400000000	515,787096000	1,510197580	41,265542200	174,758690000	-19,456500000	0,000000000
-8,592154000	-2,595572900	50,702334000	0,324706200	0,001409980	-0,623000000	-0,474000000	-1,564290000	-0,487493100	-0,317366400	-4,377921000	-0,057300000	0,441210000	0,234000000	50,303673000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,611118500	0,450442400	-0,000256360	0,000256360	0,000000000	14,400000000	515,947312000	1,510197580	41,265542200	174,758690000	-5,722500000	0,000000000
-8,821034000	-2,478078600	50,687076000	0,273436800	0,000064090	0,222000000	-0,560000000	-1,707540000	-0,489781800	-0,314314800	-4,394400000	-0,234930000	0,275040000	-0,275000000	50,325037000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,586399100	0,410616700	0,000256360	0,000128180	0,000000000	14,400000000	472,505888000	1,510197580	41,265542200	174,758690000	-8,011500000	0,000000000
-9,072802000	-2,476552700	50,748108000	-0,036621000	0,001025440	0,413000000	-0,568000000	-1,753380000	-0,490544700	-0,313551900	-4,410879000	-0,148980000	-0,051570000	0,207000000	50,351742000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,284273100	0,104370800	0,000320450	0,000448630	0,000000000	14,400000000	460,718568000	1,510197580	41,265542200	174,758690000	-24,034500000	0,000000000
-9,896770000	-2,627616800	50,442948000	-0,131835600	0,000000000	0,221000000	-0,599000000	-1,804950000	-0,486730200	-0,315840600	-4,432851000	0,441210000	-0,446940000	0,402000000	50,373106000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,200501800	0,013733000	-0,000128180	0,000128180	0,000000000	14,400000000	444,857184000	1,510197580	41,265542200	174,758690000	-53,791500000	0,000000000
