Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	3940621
Reifen.Fabrikat.HA	3940621
Reifen.Dimension.VA	7767433
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,081550000	-3,425592700	219,379524000	-0,229491600	0,000192270	-0,872000000	-2,241000000	-2,578500000	-0,305922900	-0,129693000	-1,516068000	-1,123080000	-1,094430000	0,273000000	219,244844000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,120850400	-0,181275600	-0,001089530	-0,000256360	0,000000000	56,000000000	1354,311864000	1,508671680	41,267373400	170,748800000	-17,167500000	0,000000000
-7,555126000	-3,639218700	219,814377000	-0,234374400	0,000897260	0,667000000	-1,475000000	-2,790510000	-0,305922900	-0,143425200	-1,549026000	-0,441210000	-1,741920000	-0,406000000	219,244844000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,116730500	-0,182648900	-0,001025440	0,000384540	0,000000000	56,000000000	1253,879320000	1,508671680	41,267373400	170,748800000	-10,300500000	0,000000000
-7,829782000	-3,778075600	219,211686000	-0,258788400	0,000256360	0,326000000	-1,491000000	-2,572770000	-0,302108400	-0,157920300	-1,576491000	0,739170000	-1,426770000	0,499000000	219,239503000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,149689700	-0,211488200	-0,000961350	-0,000128180	0,000000000	56,000000000	1356,280232000	1,508671680	41,267373400	170,748800000	12,589500000	0,000000000
-8,333318000	-3,904725300	218,876010000	-0,300292200	0,000000000	-0,529000000	-2,073000000	-2,910840000	-0,299056800	-0,173178300	-1,603956000	0,968370000	-1,552830000	0,806000000	219,186093000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,177155700	-0,245820700	-0,000512720	0,000769080	0,000000000	56,000000000	1196,933976000	1,508671680	41,267373400	170,748800000	-38,913000000	0,000000000
-8,356206000	-3,858948300	218,845494000	-0,302733600	0,000640900	0,559000000	-2,177000000	-3,197340000	-0,299819700	-0,192250800	-1,631421000	-0,750630000	-2,549850000	-0,793000000	219,186093000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,166169300	-0,243074100	-0,000384540	-0,000192270	0,000000000	56,000000000	1089,520592000	1,508671680	41,267373400	170,748800000	-26,323500000	0,000000000
-8,241766000	-3,758238900	219,066735000	-0,275878200	-0,000128180	-0,612000000	-1,265000000	-2,910840000	-0,302108400	-0,205983000	-1,658886000	-1,123080000	-1,913820000	-0,327000000	219,132683000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,152436300	-0,222474600	0,000448630	0,000320450	0,000000000	56,000000000	1197,963936000	1,508671680	41,267373400	170,748800000	4,578000000	0,000000000
-8,012886000	-3,675840300	219,265089000	-0,368651400	0,000192270	-0,137000000	-1,309000000	-3,025440000	-0,302871300	-0,224292600	-1,691844000	-0,034380000	-1,472610000	1,029000000	219,084614000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,240327500	-0,313112400	0,000448630	-0,000192270	0,000000000	56,000000000	1153,629880000	1,508671680	41,267373400	170,748800000	17,167500000	0,000000000
-8,676638000	-3,654477700	219,234573000	-0,498045600	0,000000000	0,732000000	-2,537000000	-3,374970000	-0,301345500	-0,247179600	-1,719309000	1,060050000	-2,263350000	-0,623000000	219,089955000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,354311400	-0,435336100	0,000448630	-0,000192270	0,000000000	56,000000000	1034,017192000	1,508671680	41,267373400	170,748800000	-21,745500000	0,000000000
