Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	3940621
Reifen.Fabrikat.HA	3940621
Reifen.Dimension.VA	7767433
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,127326000	-3,660581300	228,427518000	-0,302733600	0,000064090	0,371000000	-0,928000000	-2,658720000	-0,456977100	0,038907900	178,231371000	0,200550000	-2,750400000	0,528000000	228,554207000	0,999991653	-21168,000000000	0,999991653	-13374,000000000	-0,195008600	-0,255433800	-0,001474070	-0,000320450	0,000000000	59,600000000	1367,609792000	1,530949820	41,258217400	162,069860000	-43,491000000	0,000000000
-8,424870000	-3,581234500	228,694533000	-0,173339400	0,000512720	-0,707000000	-1,352000000	-2,526930000	-0,455451300	0,016020900	178,203906000	-0,372450000	-3,231720000	0,008000000	228,511479000	0,999991653	-21168,000000000	0,999991653	-13374,000000000	-0,070038300	-0,129090200	-0,000833170	0,000256360	0,000000000	59,600000000	1440,622512000	1,530949820	41,258217400	162,069860000	-51,502500000	0,000000000
-8,653750000	-3,897095800	228,595356000	-0,219726000	0,001666340	0,243000000	-2,022000000	-2,395140000	-0,460028700	-0,007629000	178,181934000	-0,252120000	-2,412330000	0,063000000	228,522161000	0,999991653	-21168,000000000	0,999991653	-13374,000000000	-0,122223700	-0,177155700	-0,000512720	-0,000064090	0,000000000	59,600000000	1499,971096000	1,530949820	41,258217400	162,069860000	-26,323500000	0,000000000
-8,745302000	-4,069522500	229,304853000	-0,263671200	0,000640900	-0,275000000	-1,197000000	-3,002520000	-0,463843200	-0,038145000	178,154469000	0,624570000	-2,555580000	0,538000000	228,479433000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,141449900	-0,210114900	-0,001025440	-0,000192270	0,000000000	59,600000000	1215,656360000	1,530949820	41,258217400	162,069860000	-16,023000000	0,000000000
-8,195990000	-3,826904400	229,617642000	-0,095214600	-0,000064090	-0,345000000	-0,504000000	-2,853540000	-0,463080300	-0,068661000	178,127004000	1,776300000	-3,094200000	-1,112000000	228,543525000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,020599500	-0,045318900	0,000769080	-0,000192270	0,000000000	59,600000000	1280,887160000	1,530949820	41,258217400	162,069860000	22,890000000	0,000000000
-8,745302000	-3,733824500	229,640529000	-0,029296800	0,000320450	0,503000000	-2,019000000	-2,647260000	-0,456977100	-0,093073800	178,099539000	-0,085950000	-2,721750000	1,270000000	228,548866000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	0,078278100	0,017852900	-0,000704990	0,001858610	0,000000000	59,600000000	1380,816168000	1,530949820	41,258217400	162,069860000	0,000000000	0,000000000
-8,630862000	-3,865051900	229,602384000	-0,131835600	0,000256360	-0,286000000	-2,499000000	-2,532660000	-0,456214200	-0,122826900	178,072074000	-0,217740000	-2,343570000	0,166000000	228,559548000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,028839300	-0,086517900	-0,000384540	0,000320450	0,000000000	59,600000000	1443,071528000	1,530949820	41,258217400	162,069860000	-21,745500000	0,000000000
-9,088622000	-3,822326700	229,671045000	-0,217284600	-0,000064090	-0,976000000	-0,761000000	-2,538390000	-0,455451300	-0,153342900	178,044609000	-0,028650000	-2,807700000	-0,183000000	228,618299000	0,999991653	-21168,000000000	0,999991653	-17470,000000000	-0,113983900	-0,171662500	-0,001474070	-0,000128180	0,000000000	59,600000000	1440,233416000	1,530949820	41,258217400	162,069860000	-17,167500000	0,000000000
