Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	3940621
Reifen.Fabrikat.HA	3940621
Reifen.Dimension.VA	7767433
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,470646000	-3,051747200	98,597196000	0,009765600	0,000192270	0,302000000	-0,578000000	-1,931010000	-0,453162600	0,301345500	177,308547000	-0,022920000	-1,146000000	0,212000000	98,196420000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	0,192262000	0,089264500	-0,000961350	-0,000128180	0,000000000	28,400000000	812,781784000	1,529423920	41,258217400	161,245910000	-32,046000000	0,000000000
-8,974182000	-3,121938600	98,871840000	-0,063476400	0,000961350	0,043000000	-0,742000000	-2,068530000	-0,453162600	0,291427800	177,292068000	0,234930000	-1,277790000	-0,136000000	98,207102000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	0,131836800	0,021972800	-0,000512720	-0,000128180	0,000000000	28,400000000	760,848912000	1,529423920	41,258217400	161,245910000	-57,225000000	0,000000000
-8,562198000	-3,088368800	98,909985000	-0,317382000	0,000256360	-1,002000000	-1,041000000	-2,016960000	-0,455451300	0,283798800	177,270096000	-0,257850000	-0,825120000	0,275000000	98,271194000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	-0,127716900	-0,234834300	0,000320450	0,000320450	0,000000000	28,400000000	780,601256000	1,529423920	41,258217400	161,245910000	-4,578000000	0,000000000
-9,386166000	-3,240958800	98,765034000	-0,310057800	0,000128180	-0,223000000	-0,684000000	-2,062800000	-0,459265800	0,272355300	177,248124000	-0,234930000	-1,134540000	0,532000000	98,281876000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	-0,115357200	-0,225221200	-0,001666340	-0,000064090	0,000000000	28,400000000	762,130640000	1,529423920	41,258217400	161,245910000	-20,601000000	0,000000000
-9,317502000	-3,263847300	98,917614000	-0,385741200	0,001089530	0,181000000	-0,556000000	-1,959660000	-0,464606100	0,258623100	177,226152000	-0,412560000	-1,128810000	-0,014000000	98,292558000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	-0,201875100	-0,304872600	0,000320450	0,001217710	0,000000000	28,400000000	803,489256000	1,529423920	41,258217400	161,245910000	-37,768500000	0,000000000
-9,729486000	-3,373712100	98,421729000	-0,375975600	-0,000128180	0,302000000	-0,718000000	-2,217510000	-0,466131900	0,244128000	177,204180000	-0,137520000	-1,157460000	0,088000000	98,303240000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	-0,166169300	-0,284273100	-0,000897260	0,000128180	0,000000000	28,400000000	706,512800000	1,529423920	41,258217400	161,245910000	-17,167500000	0,000000000
-10,118582000	-3,237907000	98,261520000	-0,434569200	0,001089530	0,365000000	-1,020000000	-2,251890000	-0,463080300	0,230395800	177,182208000	0,383910000	-1,529910000	0,970000000	98,308581000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	-0,221101300	-0,341951700	-0,001281800	0,000256360	0,000000000	28,400000000	694,588152000	1,529423920	41,258217400	161,245910000	-40,057500000	0,000000000
-10,141470000	-3,161612000	98,330181000	-0,351561600	0,000512720	-0,485000000	-0,848000000	-2,372220000	-0,460791600	0,215900700	177,154743000	0,292230000	-1,461150000	0,324000000	98,265853000	0,999991653	-21296,000000000	0,999991653	-13374,000000000	-0,127716900	-0,254060500	-0,000961350	-0,000256360	0,000000000	28,400000000	659,821280000	1,529423920	41,258217400	161,245910000	-20,601000000	0,000000000
