Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,563456000	0,970000000	0,000000000	0,000000000	0,000000000	0,030000000	-0,024000000	-0,074490000	-0,004577400	0,099177000	-1,664379000	-0,068760000	0,051570000	-0,123000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	11,230624000	14908,043000000	2,000000000	1,529423920	41,266915600	6,500000000	0,000000000	0,000000000	0,000000000	-0,100000000	13,000000000	0,000000000	700,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,800000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	7,691040000
2,677896000	0,990000000	0,000000000	0,000000000	0,000000000	0,024000000	-0,036000000	0,028650000	-0,004577400	0,099177000	-1,664379000	0,005730000	-0,063030000	-0,040000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	11,230624000	14908,043000000	2,000000000	1,529423920	41,266915600	7,000000000	0,000000000	0,000000000	0,000000000	0,000000000	13,000000000	0,000000000	700,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,800000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	8,484560000
2,769448000	1,000000000	0,000000000	0,000000000	0,000000000	-0,016000000	-0,083000000	-0,057300000	-0,003051600	0,099177000	-1,664379000	0,148980000	-0,028650000	0,088000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	11,261142000	14908,043000000	2,000000000	1,529423920	41,266915600	8,000000000	0,000000000	0,000000000	0,000000000	0,100000000	13,000000000	0,000000000	700,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,800000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	9,705360000
2,906776000	0,970000000	0,000000000	0,000000000	0,000000000	-0,067000000	-0,104000000	0,137520000	-0,003051600	0,098414100	-1,664379000	0,040110000	0,040110000	0,066000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	11,230624000	14908,043000000	2,000000000	1,529423920	41,266915600	8,500000000	0,000000000	0,000000000	0,000000000	0,200000000	13,000000000	0,000000000	700,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,800000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	10,620960000
3,021216000	0,980000000	0,000000000	0,000000000	0,000000000	-0,058000000	-0,061000000	0,137520000	-0,003051600	0,098414100	-1,664379000	0,040110000	0,040110000	-0,047000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	11,261142000	14908,043000000	2,000000000	1,529423920	41,266915600	9,000000000	0,000000000	0,000000000	0,000000000	0,300000000	13,000000000	0,000000000	700,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,800000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	11,109280000
3,204320000	1,020000000	0,000000000	0,000000000	0,000000000	-0,023000000	-0,026000000	0,005730000	-0,004577400	0,099177000	-1,664379000	-0,045840000	-0,011460000	-0,051000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	13,122740000	14908,043000000	2,000000000	1,529423920	41,266915600	9,500000000	0,000000000	0,000000000	0,000000000	0,500000000	13,000000000	0,000000000	700,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,720000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	12,146960000
3,318760000	1,020000000	0,000000000	0,000000000	0,000000000	0,034000000	-0,049000000	0,005730000	-0,004577400	0,099177000	-1,664379000	-0,045840000	-0,011460000	0,049000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	13,122740000	14908,043000000	2,000000000	1,529423920	41,266915600	10,000000000	0,000000000	0,000000000	0,000000000	0,600000000	13,000000000	0,000000000	701,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,720000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	13,428800000
3,410312000	1,030000000	0,000000000	0,000000000	0,000000000	0,033000000	-0,074000000	0,005730000	-0,004577400	0,099177000	-1,658886000	0,000000000	-0,017190000	0,076000000	-0,013888000	0,999991653	-2112,000000000	0,999991653	-17218,000000000	-45,000294400	-45,000294400	31,698355400	13,122740000	14908,043000000	2,000000000	1,529423920	41,266915600	11,000000000	0,000000000	0,000000000	0,000000000	0,700000000	13,000000000	0,000000000	701,000000000	0,000000000	22,500000000	0,000000000	0,000000000	0,000000000	0,000000000	0,000000000	-0,720000000	51,000000000	14,100000000	33,100000000	31,000000000	31,100000000	31,600000000	13,611920000
