Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,517680000	2,000000000	219,960000000	-0,042000000	0,000000000	-0,551000000	-0,123000000	-0,699060000	-0,305160000	-0,076290000	174,715851000	1,168920000	-1,478340000	1,127000000	220,451910000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,012359700	-0,028839300	31,173445800	26,214962000	14892,784000000	2,000000000	1,530644640	41,258217400	18,500000000	0,000000000	0,000000000	0,000000000	-0,200000000	7,000000000	72,800000000	4110,000000000	223,700000000	23,500000000	1830,500000000	1830,000000000	1842,500000000	1841,000000000	0,000000000	-1,120000000	51,000000000	12,700000000	31,900000000	30,500000000	30,400000000	31,900000000	23,500400000
2,723672000	2,110000000	219,888000000	-0,060000000	0,000000000	-0,203000000	-0,502000000	-0,699060000	-0,299056800	-0,087733500	174,710358000	1,168920000	-1,478340000	0,633000000	220,441228000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,030212600	-0,046692200	31,173445800	22,491766000	14892,784000000	2,000000000	1,530644640	41,258217400	20,000000000	0,000000000	0,000000000	0,000000000	0,000000000	7,000000000	72,800000000	4109,000000000	223,700000000	23,500000000	1830,000000000	1830,000000000	1839,500000000	1841,500000000	0,000000000	-1,120000000	51,000000000	12,700000000	31,900000000	30,500000000	30,400000000	31,900000000	24,843280000
3,044104000	2,130000000	220,104000000	-0,212000000	0,000000000	-0,040000000	-0,174000000	-0,492780000	-0,296005200	-0,109857600	174,704865000	0,624570000	-1,042860000	0,441000000	220,419864000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,190888700	-0,203248400	31,173445800	20,630168000	14892,784000000	2,000000000	1,530644640	41,258217400	21,000000000	0,000000000	0,000000000	0,000000000	0,200000000	7,000000000	72,800000000	4114,000000000	223,700000000	23,500000000	1830,000000000	1830,000000000	1839,500000000	1841,500000000	0,000000000	-1,120000000	51,000000000	12,700000000	31,900000000	30,500000000	30,400000000	31,900000000	25,392640000
3,272984000	2,290000000	219,996000000	-0,214000000	0,000000000	0,011000000	-0,193000000	-0,435480000	-0,292953600	-0,120538200	174,699372000	0,521430000	-0,767820000	0,640000000	220,361113000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,195008600	-0,205995000	31,173445800	24,383882000	14892,784000000	2,000000000	1,529729100	41,258217400	21,500000000	0,000000000	0,000000000	0,000000000	0,500000000	7,000000000	72,800000000	4114,000000000	223,700000000	23,500000000	1831,000000000	1829,500000000	1841,000000000	1840,000000000	0,000000000	-1,120000000	51,000000000	12,700000000	31,900000000	30,500000000	30,400000000	31,900000000	25,819920000
3,478976000	2,340000000	220,176000000	-0,178000000	0,000000000	0,341000000	0,007000000	-1,048590000	-0,289902000	-0,120538200	174,693879000	0,263580000	-0,492780000	1,388000000	220,355772000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,133210100	-0,157929500	31,173445800	22,522284000	14892,784000000	2,000000000	1,529729100	41,258217400	22,500000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	72,800000000	4110,000000000	223,700000000	23,500000000	1831,000000000	1829,500000000	1841,000000000	1840,000000000	0,000000000	-1,120000000	51,000000000	12,700000000	31,900000000	30,500000000	30,400000000	31,900000000	25,453680000
3,616304000	2,280000000	220,176000000	-0,196000000	0,000000000	-0,125000000	-0,108000000	-1,048590000	-0,286850400	-0,131218800	174,693879000	0,263580000	-0,492780000	0,436000000	220,355772000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,151063000	-0,175782400	31,173445800	20,599650000	14892,784000000	2,000000000	1,529729100	41,258217400	22,500000000	0,000000000	0,000000000	0,000000000	0,900000000	7,000000000	72,800000000	4110,000000000	223,700000000	23,500000000	1830,000000000	1830,000000000	1842,000000000	1842,000000000	-0,080000000	-1,040000000	51,000000000	12,700000000	31,900000000	30,500000000	29,900000000	32,400000000	23,805600000
3,845184000	2,370000000	219,996000000	-0,274000000	0,000000000	0,353000000	-0,635000000	-0,383910000	-0,281510100	-0,141899400	174,677400000	0,509970000	-0,767820000	-0,088000000	220,345090000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,258180400	-0,266420200	31,173445800	20,630168000	14892,784000000	2,000000000	1,529729100	41,258217400	22,500000000	0,000000000	0,000000000	0,000000000	1,100000000	7,000000000	72,800000000	4110,000000000	223,700000000	23,500000000	1830,000000000	1830,000000000	1842,000000000	1842,000000000	-0,080000000	-1,040000000	51,000000000	12,700000000	31,900000000	30,500000000	29,900000000	32,400000000	21,302960000
4,051176000	2,440000000	220,356000000	-0,204000000	0,000000000	-0,058000000	0,000000000	-0,246390000	-0,277695600	-0,148002600	174,677400000	0,315150000	-0,280770000	1,206000000	220,339749000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,193635300	-0,199128500	31,173445800	22,491766000	14892,784000000	2,000000000	1,529729100	41,258217400	23,000000000	0,000000000	0,000000000	0,000000000	1,300000000	7,000000000	72,800000000	4110,000000000	223,700000000	23,500000000	1830,000000000	1830,000000000	1839,500000000	1841,000000000	0,080000000	-0,880000000	51,000000000	12,700000000	31,900000000	30,500000000	29,900000000	32,400000000	19,288640000
