Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	3940621
Reifen.Fabrikat.HA	3940621
Reifen.Dimension.VA	7767433
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,035774000	-3,631589200	199,818768000	-0,488280000	0,000192270	-0,507000000	-1,828000000	-2,607150000	-0,276932700	-0,107568900	-1,702830000	0,160440000	-1,719000000	0,754000000	198,916998000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,366671100	-0,435336100	0,001153620	0,000000000	0,000000000	50,000000000	1219,982192000	1,508976860	41,267373400	171,627680000	-19,456500000	0,000000000
-8,150214000	-3,343194100	199,429689000	-0,349120200	-0,001474070	0,530000000	-1,266000000	-2,865000000	-0,273881100	-0,120538200	-1,730295000	1,060050000	-1,151730000	-0,385000000	198,922339000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,215608100	-0,291139600	0,000000000	-0,000064090	0,000000000	50,000000000	1108,036984000	1,508976860	41,267373400	171,627680000	-20,601000000	0,000000000
-8,516422000	-3,288261700	199,742478000	-0,339354600	-0,000256360	0,107000000	-1,268000000	-2,526930000	-0,267777900	-0,133507500	-1,752267000	1,358010000	-0,624570000	0,453000000	198,927680000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,221101300	-0,288393000	0,001025440	0,000640900	0,000000000	50,000000000	1258,250928000	1,508976860	41,267373400	171,627680000	-24,034500000	0,000000000
-8,012886000	-3,630063300	199,254222000	-0,329589000	0,000064090	-0,373000000	-1,800000000	-2,681640000	-0,269303700	-0,142662300	-1,779732000	-0,114600000	-0,842310000	-0,269000000	198,938362000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,204621700	-0,274660000	-0,000833170	0,000512720	0,000000000	50,000000000	1182,743416000	1,508976860	41,267373400	171,627680000	6,867000000	0,000000000
-8,630862000	-3,732298600	199,078755000	-0,329589000	0,000128180	-0,438000000	-1,617000000	-2,928030000	-0,270829500	-0,154868700	-1,807197000	-0,790740000	-1,541370000	-0,173000000	198,943703000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,192262000	-0,269166800	-0,001666340	-0,000640900	0,000000000	50,000000000	1082,265096000	1,508976860	41,267373400	171,627680000	-5,722500000	0,000000000
-8,470646000	-3,478999200	198,949062000	-0,334471800	0,000256360	0,326000000	-1,407000000	-2,687370000	-0,271592400	-0,167838000	-1,834662000	-0,315150000	-1,209030000	-0,229000000	198,895634000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,208741600	-0,280153200	-0,001025440	0,000128180	0,000000000	50,000000000	1178,417584000	1,508976860	41,267373400	171,627680000	-22,890000000	0,000000000
-8,218878000	-3,654477700	198,598128000	-0,551756400	0,000769080	0,109000000	-1,452000000	-2,652990000	-0,273118200	-0,178518600	-1,862127000	0,223470000	-0,584460000	0,830000000	198,906316000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,427096300	-0,497134600	-0,000704990	0,000384540	0,000000000	50,000000000	1191,578184000	1,508976860	41,267373400	171,627680000	20,601000000	0,000000000
-8,470646000	-3,829956200	198,903288000	-0,510252600	0,000000000	-0,410000000	-2,045000000	-3,122850000	-0,272355300	-0,190725000	-1,895085000	-0,171900000	-1,226220000	0,410000000	198,858247000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	-0,363924500	-0,446322500	0,000192270	-0,000064090	0,000000000	50,000000000	1013,852864000	1,508976860	41,267373400	171,627680000	0,000000000	0,000000000
