Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,586344000	2,050000000	201,276000000	0,224000000	0,000000000	-0,293000000	0,498000000	0,194820000	-0,236499000	-0,044248200	175,347546000	-0,544350000	0,418290000	-0,960000000	200,823735000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,214234800	0,219728000	32,626102600	13,122740000	14877,525000000	2,000000000	1,530949820	41,258217400	14,000000000	0,000000000	0,000000000	0,000000000	0,000000000	7,000000000	63,600000000	3749,000000000	203,600000000	23,500000000	1668,500000000	1669,500000000	1678,500000000	1677,000000000	0,080000000	-0,560000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,504160000
2,700784000	1,920000000	201,276000000	0,154000000	0,000000000	0,019000000	0,733000000	0,212010000	-0,236499000	-0,045011100	175,342053000	-0,452670000	0,767820000	-0,518000000	200,839758000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,144196500	0,149689700	32,626102600	15,014856000	14877,525000000	2,000000000	1,530949820	41,258217400	14,500000000	0,000000000	0,000000000	0,000000000	0,100000000	7,000000000	63,600000000	3749,000000000	203,600000000	23,500000000	1668,500000000	1669,500000000	1676,500000000	1678,000000000	0,080000000	-0,480000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,565200000
2,883888000	2,100000000	201,096000000	0,156000000	0,000000000	-0,333000000	0,446000000	0,326610000	-0,239550600	-0,043485300	175,347546000	0,429750000	0,338070000	0,121000000	200,855781000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,140076600	0,149689700	32,626102600	20,630168000	14877,525000000	2,000000000	1,530949820	41,258217400	14,500000000	0,000000000	0,000000000	0,000000000	0,300000000	7,000000000	63,600000000	3749,000000000	203,600000000	23,500000000	1668,500000000	1669,500000000	1676,500000000	1678,000000000	0,080000000	-0,480000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,687280000
3,066992000	2,240000000	201,096000000	0,098000000	0,000000000	0,299000000	-0,176000000	0,240660000	-0,240313500	-0,038145000	175,347546000	0,681870000	0,360990000	0,536000000	200,925214000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,086517900	0,093384400	32,626102600	16,876454000	14877,525000000	2,000000000	1,530949820	41,258217400	15,000000000	0,000000000	0,000000000	0,000000000	0,500000000	7,000000000	63,600000000	3749,000000000	203,600000000	23,500000000	1669,000000000	1669,000000000	1679,500000000	1677,500000000	0,080000000	-0,560000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,992480000
3,204320000	2,160000000	201,060000000	0,188000000	0,000000000	0,676000000	-0,191000000	-0,126060000	-0,238787700	-0,033567600	175,353039000	0,360990000	-0,177630000	0,942000000	200,882486000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,193635300	0,190888700	32,626102600	11,291660000	14877,525000000	2,000000000	1,530949820	41,258217400	15,000000000	0,000000000	0,000000000	0,000000000	0,600000000	7,000000000	63,600000000	3748,000000000	203,600000000	23,500000000	1669,000000000	1669,000000000	1679,500000000	1677,500000000	0,080000000	-0,560000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,931440000
3,318760000	2,140000000	200,844000000	0,200000000	0,000000000	-0,403000000	-0,012000000	-0,143250000	-0,236499000	-0,033567600	175,353039000	-0,601650000	-0,297960000	-0,342000000	200,898509000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,207368300	0,203248400	32,626102600	14,984338000	14877,525000000	2,000000000	1,530949820	41,258217400	15,000000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	63,600000000	3748,000000000	203,600000000	23,500000000	1667,500000000	1670,000000000	1676,500000000	1677,500000000	0,080000000	-0,560000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,504160000
3,478976000	2,330000000	200,556000000	0,220000000	0,000000000	0,359000000	0,112000000	0,687600000	-0,239550600	-0,032041800	175,353039000	-0,945450000	0,435480000	-1,232000000	200,909191000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,188142100	0,205995000	32,626102600	14,984338000	14877,525000000	2,000000000	1,530949820	41,258217400	15,000000000	0,000000000	0,000000000	0,000000000	0,900000000	7,000000000	63,600000000	3748,000000000	203,600000000	23,500000000	1667,500000000	1670,000000000	1676,500000000	1677,500000000	0,080000000	-0,560000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	15,137920000
3,593416000	2,330000000	200,412000000	0,270000000	0,000000000	0,213000000	0,189000000	0,739170000	-0,244128000	-0,028227300	175,364025000	-0,252120000	0,269310000	-0,262000000	200,925214000	0,999991653	-2864,000000000	0,999991653	-17218,000000000	0,234834300	0,254060500	32,626102600	9,369026000	14877,525000000	2,000000000	1,530949820	41,258217400	15,000000000	0,000000000	0,000000000	0,000000000	1,000000000	7,000000000	63,600000000	3745,000000000	203,500000000	23,500000000	1669,000000000	1670,500000000	1679,000000000	1679,000000000	0,080000000	-0,560000000	58,000000000	12,700000000	33,900000000	32,000000000	31,600000000	33,000000000	14,222320000
