Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,609232000	1,990000000	180,324000000	-0,018000000	0,000000000	0,210000000	-0,392000000	0,693330000	-0,222003900	0,288376200	174,150072000	0,017190000	0,464130000	-0,414000000	180,389069000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,053558700	-0,034332500	32,000483600	11,291660000	14847,007000000	2,000000000	1,529423920	41,258217400	11,500000000	0,000000000	0,000000000	0,000000000	0,000000000	7,000000000	55,600000000	3366,000000000	182,800000000	24,500000000	1500,500000000	1502,000000000	1507,500000000	1508,500000000	0,080000000	-0,560000000	65,000000000	12,600000000	33,100000000	31,000000000	32,000000000	31,900000000	11,475520000
2,700784000	2,020000000	180,396000000	-0,018000000	0,000000000	-0,266000000	0,365000000	0,584460000	-0,218952300	0,299056800	174,161058000	0,040110000	0,487050000	-0,305000000	180,367705000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,048065500	-0,031585900	32,000483600	7,507428000	14847,007000000	2,000000000	1,529423920	41,258217400	11,000000000	0,000000000	0,000000000	0,000000000	0,100000000	7,000000000	55,600000000	3366,000000000	182,800000000	24,500000000	1500,500000000	1502,000000000	1507,500000000	1508,500000000	0,080000000	-0,560000000	65,000000000	12,600000000	33,100000000	31,000000000	32,000000000	31,900000000	10,926160000
2,769448000	2,010000000	180,396000000	-0,062000000	0,000000000	0,310000000	0,107000000	0,670410000	-0,214374900	0,302871300	174,166551000	0,378180000	0,257850000	-0,517000000	180,351682000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,097504300	-0,076904800	31,899774200	7,507428000	14847,007000000	2,000000000	1,529423920	41,258217400	11,000000000	0,000000000	0,000000000	0,000000000	0,200000000	7,000000000	55,600000000	3366,000000000	182,800000000	24,500000000	1500,500000000	1501,500000000	1508,000000000	1507,000000000	0,160000000	-0,480000000	65,000000000	12,600000000	32,400000000	31,300000000	32,000000000	31,900000000	10,132640000
2,861000000	1,960000000	180,612000000	-0,140000000	0,000000000	0,190000000	0,362000000	0,446940000	-0,212086200	0,302871300	174,172044000	1,180380000	0,103140000	0,542000000	180,383728000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,163422700	-0,149689700	31,976069200	9,369026000	14847,007000000	2,000000000	1,529423920	41,258217400	11,000000000	0,000000000	0,000000000	0,000000000	0,300000000	7,000000000	55,600000000	3366,000000000	182,800000000	24,500000000	1500,500000000	1501,500000000	1508,000000000	1507,000000000	0,160000000	-0,480000000	65,000000000	12,600000000	32,400000000	31,300000000	32,000000000	32,200000000	9,400160000
2,975440000	2,110000000	180,648000000	-0,042000000	0,000000000	-0,070000000	-0,478000000	0,446940000	-0,205983000	0,305160000	174,177537000	1,180380000	0,103140000	-0,074000000	180,367705000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,064545100	-0,052185400	31,976069200	9,369026000	14847,007000000	2,000000000	1,529423920	41,258217400	10,500000000	0,000000000	0,000000000	0,000000000	0,400000000	7,000000000	55,200000000	3367,000000000	182,800000000	24,500000000	1500,000000000	1501,500000000	1507,500000000	1507,500000000	0,080000000	-0,480000000	65,000000000	12,600000000	32,400000000	31,300000000	32,000000000	32,200000000	8,972880000
3,066992000	2,060000000	181,008000000	-0,166000000	0,000000000	0,235000000	0,094000000	0,853770000	-0,199116900	0,316603500	174,188523000	-0,091680000	0,670410000	-0,753000000	180,399751000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,210114900	-0,185395500	31,976069200	7,507428000	14847,007000000	2,000000000	1,529423920	41,258217400	10,500000000	0,000000000	0,000000000	0,000000000	0,500000000	7,000000000	55,200000000	3367,000000000	182,700000000	24,500000000	1500,000000000	1501,500000000	1507,500000000	1507,500000000	0,080000000	-0,480000000	65,000000000	12,600000000	32,400000000	31,300000000	32,000000000	32,200000000	8,911840000
3,158544000	2,130000000	181,044000000	-0,176000000	0,000000000	0,112000000	0,661000000	0,595920000	-0,197591100	0,317366400	174,194016000	-0,034380000	-0,057300000	-0,428000000	180,431797000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,207368300	-0,189515400	31,976069200	11,230624000	14847,007000000	2,000000000	1,529423920	41,258217400	10,000000000	0,000000000	0,000000000	0,000000000	0,600000000	7,000000000	55,200000000	3365,000000000	182,700000000	24,500000000	1501,000000000	1501,500000000	1508,000000000	1507,500000000	0,080000000	-0,480000000	65,000000000	12,600000000	32,400000000	31,300000000	32,000000000	32,200000000	9,217040000
3,250096000	2,070000000	180,828000000	-0,250000000	0,000000000	-0,397000000	0,387000000	0,727710000	-0,194539500	0,317366400	174,199509000	-0,091680000	-0,057300000	-0,298000000	180,463843000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	-0,288393000	-0,266420200	31,976069200	9,369026000	14847,007000000	2,000000000	1,529423920	41,258217400	9,500000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	55,200000000	3365,000000000	182,700000000	24,500000000	1501,000000000	1501,500000000	1508,000000000	1507,500000000	0,080000000	-0,480000000	65,000000000	12,600000000	32,400000000	31,300000000	32,000000000	32,200000000	9,644320000
