Messort	3945134
Temperatur	3025757
Witterung	7845176
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	4636815
KFZ-Kennz	6436755
Aufbauzustand	4535381
Motor	2318153
Fahrwerkvariante	2408977
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5138636
Achslast.HA	4223945
Radlast.VL	516.000000000000000
Radlast.VR	493.000000000000000
Radlast.HL	448.000000000000000
Radlast.HR	434.000000000000000
Felge.VA	7833771
Felge.HA	7833771
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4745632
Reifen.Fabrikat.HA	4745632
Reifen.Dimension.VA	2116232
Reifen.Dimension.HA	2116232
Reifen.Druck.VA	7058775
Reifen.Druck.HA	7058775
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Schwim_MSP	Schwim_MHA	Lichtschra	BLS	DVL	DVR	DHL	DHR	PW	VOLLBRE	GIER_ROH	NMOT	AY_S	T_AUSSEN	V_ANZ	GIC	KD	LWS_SPEED	LWS_ANGLE	Radius	LWS_ANG_H	ESP_AKTIV	BRK_TRQ	AX_S	Längengrad	Breitengrd	LenkgeschM	BRK_STAT
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-2,558856000	-1,877805600	50,105752000	0,213378000	0,000961350	0,463080300	-0,010680600	-0,299076400	-0,406625700	0,200642700	-3,411153000	-0,283817400	-0,180056200	-0,126641400	49,684117000	1,999995340	0,271913400	0,240327500	0,000833170	0,000000000	419,000000000	419,000000000	419,000000000	420,000000000	25,600000000	0,000000000	327,650000000	2311,000000000	10,160000000	17,500000000	52,200000000	3,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,500000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-15,626240000	0,000000000
-2,696184000	-1,978515000	50,113381000	0,203612400	0,001281800	-0,049588500	-0,382975800	-0,262454800	-0,410440200	0,197591100	-3,411153000	-0,360112400	-0,219729600	0,148002600	49,689458000	1,999995340	0,255433800	0,227967800	0,001345890	0,000000000	418,000000000	419,000000000	419,000000000	419,500000000	25,600000000	0,000000000	327,650000000	2309,000000000	10,160000000	17,500000000	52,200000000	3,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,600000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-19,227600000	0,000000000
-2,764848000	-2,016662500	50,098123000	0,137694600	0,000576810	0,130455900	0,263200500	-0,247195800	-0,412728900	0,193013700	-3,416646000	-0,296024600	-0,286869200	0,027464400	49,742868000	1,999995340	0,186768800	0,160676100	0,000576810	0,000000000	418,000000000	419,000000000	419,000000000	419,500000000	25,600000000	0,000000000	327,650000000	2309,000000000	10,160000000	17,500000000	52,200000000	3,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,600000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-19,838000000	0,000000000
-2,879288000	-1,816769600	49,937914000	-0,113769600	0,001025440	0,183096000	-0,349408200	-0,274662000	-0,415017600	0,185384700	-3,416646000	-0,256351200	-0,506598800	-0,045774000	49,748209000	1,999995340	-0,059051900	-0,089264500	0,000704990	0,000000000	418,500000000	419,000000000	419,500000000	419,500000000	25,600000000	0,000000000	327,650000000	2312,000000000	10,160000000	17,500000000	52,000000000	3,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,700000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-17,030160000	0,000000000
-3,085280000	-1,859494800	49,831108000	-0,182128800	0,001153620	-0,119012400	0,061032000	-0,280765600	-0,418069200	0,178518600	-3,422139000	-0,268558400	-0,616463600	0,366954900	49,796278000	1,999995340	-0,126343600	-0,156556200	0,000833170	0,000000000	418,500000000	419,000000000	419,500000000	419,500000000	25,600000000	0,000000000	327,650000000	2312,000000000	10,160000000	17,500000000	52,000000000	3,000000000	0,000000000	-15,000000000	-3,500000000	1499,965080000	-3,900000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-13,245680000	0,000000000
-3,337048000	-1,966307800	49,823479000	-0,233398200	0,000704990	0,123589800	-0,110620500	-0,323490800	-0,421120800	0,172415400	-3,427632000	-0,277713800	-0,720224800	-0,000762900	49,796278000	1,999995340	-0,168915900	-0,203248400	0,001089530	0,000000000	419,500000000	419,000000000	418,500000000	419,000000000	25,600000000	0,000000000	327,650000000	2311,000000000	10,160000000	17,500000000	52,000000000	3,000000000	0,000000000	-15,000000000	-4,000000000	1499,965080000	-4,300000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-13,123600000	0,000000000
-3,405712000	-1,989196300	49,838737000	-0,187011600	0,000833170	0,251757000	-0,208271700	-0,311283600	-0,423409500	0,166312200	-3,427632000	-0,292972800	-0,662240600	-0,168600900	49,796278000	1,999995340	-0,124970300	-0,157929500	0,001025440	0,000000000	419,500000000	419,000000000	418,500000000	419,000000000	25,600000000	0,000000000	327,650000000	2311,000000000	10,160000000	17,500000000	52,000000000	3,000000000	0,000000000	-15,000000000	-4,000000000	1499,965080000	-4,300000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-15,260000000	0,000000000
-3,497264000	-1,960204200	49,869253000	-0,079590000	0,001025440	-0,001525800	0,225818400	-0,317387200	-0,424172400	0,161734800	-3,433125000	-0,170900800	-0,567634800	0,102991500	49,790937000	1,999995340	-0,016479600	-0,050812100	0,001025440	0,000000000	420,000000000	419,500000000	419,500000000	418,500000000	25,600000000	0,000000000	327,650000000	2311,000000000	10,160000000	17,500000000	52,000000000	3,000000000	0,000000000	-15,000000000	-4,500000000	1499,965080000	-4,700000000	0,000000000	0,000000000	10,160000000	1,510502760	41,265542200	-16,297680000	0,000000000
