Messort	3945134
Temperatur	3423611
Witterung	9918665
Fahrer	5757224
FZG-Bezeichnung	0074342
FZG-Nummer	2811639
KFZ-Kennz	8361448
Aufbauzustand	8467216
Motor	3003407
Fahrwerkvariante	2450217
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	5695423
Achslast.HA	1564699
Radlast.VL	492.000000000000000
Radlast.VR	479.000000000000000
Radlast.HL	443.000000000000000
Radlast.HR	428.000000000000000
Felge.VA	6141918
Felge.HA	8851172
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4146655
Reifen.Fabrikat.HA	4146655
Reifen.Dimension.VA	7254864
Reifen.Dimension.HA	6774546
Reifen.Druck.VA	4655843
Reifen.Druck.HA	4655843
Reifen.Dimension.VA_Detail.Art	
Reifen.Dimension.VA_Detail.HerstellerInfo	
Reifen.Dimension.HA_Detail.Art	
Reifen.Dimension.HA_Detail.HerstellerInfo	

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Lichtschra	Handtaster	BLS	PW	Radius	Längengrad	Breitengrd	Höhe	LenkgeschM	ESP_AKTIV
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
-8,104438000	-3,018177400	89,053317000	0,034179600	0,000320450	-0,212000000	-0,421000000	-1,741920000	-0,363903300	-0,363903300	-3,762705000	-0,148980000	-0,916800000	-0,063000000	88,758873000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,215608100	0,113983900	-0,000833170	0,000000000	0,000000000	22,400000000	813,788856000	1,508671680	41,265542200	176,131940000	-18,312000000	0,000000000
-8,150214000	-3,012073800	89,144865000	0,122070000	0,000064090	-0,153000000	-0,649000000	-1,873710000	-0,366192000	-0,371532300	-3,779184000	0,143250000	-0,888150000	0,025000000	88,769555000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,317232300	0,207368300	0,000064090	0,000192270	0,000000000	22,800000000	757,324160000	1,508671680	41,265542200	176,131940000	-16,023000000	0,000000000
-8,401982000	-2,922045700	89,007543000	0,090331800	0,000320450	0,300000000	-0,600000000	-1,885170000	-0,366192000	-0,377635500	-3,801156000	0,395370000	-0,653220000	-0,423000000	88,780237000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,287019700	0,175782400	-0,000512720	0,000192270	0,000000000	22,800000000	751,556384000	1,508671680	41,265542200	176,131940000	-14,878500000	0,000000000
-8,379094000	-2,722152800	88,938882000	0,134277000	0,000320450	-0,057000000	-0,717000000	-1,953930000	-0,363140400	-0,384501600	-3,817635000	0,263580000	-0,636030000	0,050000000	88,785578000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,339205100	0,223847900	0,000576810	0,000256360	0,000000000	22,800000000	724,548544000	1,508671680	41,265542200	176,131940000	-11,445000000	0,000000000
-9,271726000	-2,728256400	89,099091000	0,036621000	-0,000192270	-0,270000000	-0,574000000	-2,108640000	-0,358563000	-0,390604800	-3,839607000	0,349530000	-0,744900000	-0,171000000	88,790919000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,256807100	0,133210100	0,000320450	-0,000256360	0,000000000	22,800000000	672,615672000	1,508671680	41,265542200	176,131940000	-43,491000000	0,000000000
-9,271726000	-2,958667300	88,992285000	-0,080566200	0,000897260	-0,286000000	-0,954000000	-2,131560000	-0,354748500	-0,396708000	-3,861579000	0,160440000	-0,641760000	-0,067000000	88,801601000	0,999991653	-21292,000000000	0,999991653	-17470,000000000	0,142823200	0,016479600	-0,000961350	0,000128180	0,000000000	22,800000000	664,581984000	1,508671680	41,265542200	176,131940000	-44,635500000	0,000000000
-9,088622000	-2,993763000	88,977027000	-0,131835600	0,000128180	-0,159000000	-0,813000000	-2,274810000	-0,354748500	-0,401285400	-3,883551000	0,200550000	-0,429750000	0,121000000	88,753532000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,105744100	-0,027466000	0,000384540	-0,000128180	0,000000000	22,800000000	622,628280000	1,508976860	41,265542200	175,967150000	9,156000000	0,000000000
-9,592158000	-3,033436400	88,793931000	-0,104980200	0,000512720	0,068000000	-0,845000000	-2,349300000	-0,353222700	-0,405862800	-3,905523000	0,435480000	-0,286500000	-0,228000000	88,764214000	0,999991653	-21296,000000000	0,999991653	-17470,000000000	0,141449900	0,002746600	0,000064090	0,000064090	0,000000000	22,800000000	601,639984000	1,508976860	41,265542200	175,967150000	-16,023000000	0,000000000
