Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,632120000	1,820000000	80,352000000	-0,034000000	0,000000000	0,006000000	0,099000000	0,063030000	0,130455900	-0,062557800	-11,365017000	-0,326610000	0,372450000	-0,119000000	80,341457000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	-0,041199000	-0,037079100	41,549565800	24,383882000	14785,971000000	2,000000000	1,510197580	41,265542200	19,000000000	0,000000000	0,000000000	0,000000000	0,200000000	7,000000000	34,800000000	1510,000000000	82,700000000	23,500000000	673,500000000	675,000000000	675,000000000	675,000000000	0,160000000	-0,800000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	21,302960000
2,861000000	1,970000000	80,352000000	0,108000000	0,000000000	0,080000000	0,204000000	0,000000000	0,125878500	-0,059506200	-11,365017000	-0,212010000	0,160440000	0,204000000	80,346798000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	0,108490700	0,108490700	41,549565800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	19,500000000	0,000000000	0,000000000	0,000000000	0,500000000	7,000000000	34,800000000	1510,000000000	82,700000000	23,500000000	673,500000000	673,500000000	673,500000000	674,500000000	0,080000000	-0,720000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	21,852320000
3,089880000	2,120000000	80,352000000	0,254000000	0,000000000	0,184000000	0,045000000	0,143250000	0,122064000	-0,055691700	-11,365017000	-0,498510000	0,509970000	-0,360000000	80,352139000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	0,237580900	0,247194000	41,549565800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	20,500000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	34,800000000	1509,000000000	82,700000000	23,500000000	673,500000000	673,500000000	673,500000000	674,500000000	0,080000000	-0,720000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	22,340640000
3,318760000	2,110000000	80,136000000	0,236000000	0,000000000	0,376000000	-0,008000000	0,183360000	0,118249500	-0,049588500	-11,359524000	-0,332340000	0,567270000	-0,330000000	80,357480000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	0,215608100	0,226594500	41,549565800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	21,000000000	0,000000000	0,000000000	0,000000000	0,900000000	7,000000000	34,800000000	1509,000000000	82,700000000	23,500000000	674,500000000	674,000000000	675,000000000	674,500000000	0,000000000	-0,800000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	22,767920000
3,547640000	2,010000000	80,136000000	0,064000000	0,000000000	-0,020000000	-0,057000000	0,229200000	0,115960800	-0,043485300	-11,359524000	-0,154710000	0,658950000	-0,129000000	80,309411000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	0,038452400	0,052185400	41,549565800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	21,000000000	0,000000000	0,000000000	0,000000000	1,100000000	7,000000000	34,800000000	1507,000000000	82,700000000	23,500000000	674,500000000	674,000000000	675,000000000	674,500000000	0,000000000	-0,800000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	23,073120000
3,776520000	2,130000000	80,172000000	0,088000000	0,000000000	0,122000000	0,072000000	0,406830000	0,114435000	-0,037382100	-11,359524000	-0,200550000	0,670410000	-0,090000000	80,320093000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	0,041199000	0,067291700	41,549565800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	21,500000000	0,000000000	0,000000000	0,000000000	1,400000000	7,000000000	34,800000000	1507,000000000	82,700000000	23,500000000	674,000000000	674,000000000	674,500000000	674,500000000	0,000000000	-0,720000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	23,012080000
4,005400000	2,260000000	80,244000000	-0,056000000	0,000000000	-0,100000000	0,160000000	0,332340000	0,112146300	-0,030516000	-11,354031000	-0,212010000	0,773550000	0,031000000	80,325434000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	-0,093384400	-0,072784900	41,549565800	22,522284000	14785,971000000	2,000000000	1,510197580	41,265542200	22,000000000	0,000000000	0,000000000	0,000000000	1,600000000	7,000000000	34,800000000	1508,000000000	82,700000000	23,500000000	674,000000000	674,000000000	674,500000000	674,500000000	0,000000000	-0,720000000	51,000000000	12,600000000	42,600000000	40,400000000	40,900000000	42,300000000	22,828960000
4,211392000	2,260000000	80,208000000	-0,032000000	0,000000000	0,079000000	0,143000000	0,532890000	0,109857600	-0,022124100	-11,348538000	-0,315150000	0,905340000	-0,070000000	80,330775000	0,999991653	-2864,000000000	0,999991653	-13122,000000000	-0,092011100	-0,059051900	41,351198800	22,491766000	14785,971000000	2,000000000	1,510197580	41,265542200	22,000000000	0,000000000	0,000000000	0,000000000	1,800000000	7,000000000	34,800000000	1508,000000000	82,700000000	23,500000000	673,500000000	674,500000000	675,500000000	675,000000000	0,080000000	-0,720000000	51,000000000	12,600000000	42,600000000	39,600000000	40,900000000	42,300000000	22,645840000
