Messort	3945134
Temperatur	8219282
Witterung	8071664
Fahrer	5156935
FZG-Bezeichnung	0074342
FZG-Nummer	1132805
KFZ-Kennz	7999789
Aufbauzustand	3316360
Motor	2085436
Fahrwerkvariante	8103867
Beladungsvariante	5649391
Achsabstand	2776450
Antriebskonzept	
Antriebstechnik	
Laenderfahrwerk	
Fahrwerk_Modus	
ESP_Modus	
Lenkungs_Modus	
Fahrniveau_Modus	
Achslast.VA	3309546
Achslast.HA	3084545
Radlast.VL	460.000000000000000
Radlast.VR	442.000000000000000
Radlast.HL	413.000000000000000
Radlast.HR	391.000000000000000
Felge.VA	5269772
Felge.HA	5269772
MOSESKonfiguration.Messdauer	8786177
ManoeverBewertung.GesamtBewertung	8786177
Reifen.Fabrikat.VA	4264132
Reifen.Fabrikat.HA	4264132
Reifen.Dimension.VA	6651784
Reifen.Dimension.HA	6651784
Reifen.Druck.VA	2572661
Reifen.Druck.HA	2572661
Reifen.Dimension.VA_Detail.Art	4873542
Reifen.Dimension.VA_Detail.HerstellerInfo	6188633
Reifen.Dimension.HA_Detail.Art	4873542
Reifen.Dimension.HA_Detail.HerstellerInfo	6188633

Lenkradwin	Lenkmoment	Fahrgeschw	Schwimmwin	Bremslicht	Längsbesch	Querbeschl	Giergeschw	Nickwinkel	Wankwinkel	Gierwinkel	Nickgeschw	Wankgeschw	Hochbeschl	Fahrge_DIS	GPS_Status	Status_DIS	Status_TRK	GPS_FMS_St	Schwim_MSP	Schwim_MHA	Asphalt_Temp	Lenkgeschw	Odo	Stat_MSW	Längengrad	Breitengrd	LWS_SPEED	BLS	ESP_AKTIV	BRK_TRQ	LWS_ANG_H	GIC	PW	NMOT	V_ANZ	T_AUSSEN	DVL	DVR	DHL	DHR	AX_S	AY_S	TANK_FS	SupplyVolt	Asphalt_Temp01	Asphalt_Temp03	Asphalt_Temp05	Asphalt_Temp07	LenkgeschM
t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00	t0: 01.01.1904_01:00:00
dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000	dt: 1,000000
2,632120000	1,900000000	100,944000000	0,128000000	0,000000000	0,220000000	-0,037000000	0,206280000	0,343305000	0,544710600	-8,876688000	0,487050000	-0,212010000	0,009000000	101,187380000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,108490700	0,119477100	34,225245800	15,014856000	14785,971000000	2,000000000	1,510807940	41,267373400	12,500000000	0,000000000	0,000000000	0,000000000	0,100000000	7,000000000	36,000000000	1902,000000000	103,700000000	23,500000000	847,500000000	849,000000000	848,500000000	850,000000000	-0,080000000	-0,640000000	66,000000000	12,600000000	35,900000000	33,400000000	33,600000000	34,000000000	13,734000000
2,769448000	2,050000000	100,908000000	0,072000000	0,000000000	-0,036000000	0,006000000	0,338070000	0,347882400	0,544710600	-8,871195000	0,372450000	0,045840000	0,128000000	101,160675000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,041199000	0,057678600	34,225245800	13,122740000	14785,971000000	2,000000000	1,510807940	41,267373400	13,000000000	0,000000000	0,000000000	0,000000000	0,300000000	7,000000000	35,600000000	1899,000000000	103,700000000	23,500000000	848,500000000	848,000000000	850,000000000	850,000000000	0,000000000	-0,560000000	66,000000000	12,600000000	35,900000000	33,400000000	33,600000000	34,000000000	14,344400000
2,929664000	2,030000000	100,872000000	0,054000000	0,000000000	-0,289000000	-0,078000000	0,183360000	0,351696900	0,545473500	-8,871195000	0,326610000	0,000000000	0,297000000	101,128629000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,037079100	0,046692200	34,225245800	14,984338000	14785,971000000	2,000000000	1,510807940	41,267373400	13,500000000	0,000000000	0,000000000	0,000000000	0,500000000	7,000000000	35,600000000	1899,000000000	103,700000000	23,500000000	848,500000000	848,000000000	850,000000000	850,000000000	0,000000000	-0,560000000	66,000000000	12,600000000	35,900000000	33,400000000	33,600000000	34,000000000	14,527520000
3,089880000	1,900000000	100,944000000	0,246000000	0,000000000	0,078000000	0,126000000	0,183360000	0,353222700	0,544710600	-8,871195000	0,372450000	0,000000000	0,203000000	101,155334000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,229341100	0,238954200	34,225245800	16,845936000	14785,971000000	2,000000000	1,510807940	41,267373400	13,500000000	0,000000000	0,000000000	0,000000000	0,600000000	7,000000000	35,600000000	1898,000000000	103,700000000	23,500000000	848,000000000	849,000000000	850,500000000	849,000000000	0,000000000	-0,640000000	66,000000000	12,600000000	35,900000000	33,400000000	33,600000000	34,000000000	14,649600000
3,272984000	2,060000000	101,052000000	0,300000000	0,000000000	0,216000000	0,239000000	0,269310000	0,355511400	0,543947700	-8,865702000	0,395370000	0,005730000	0,240000000	101,128629000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,274660000	0,288393000	34,225245800	18,738052000	14785,971000000	2,000000000	1,510807940	41,267373400	13,500000000	0,000000000	0,000000000	0,000000000	0,700000000	7,000000000	35,600000000	1898,000000000	103,700000000	23,500000000	848,000000000	849,000000000	850,500000000	849,000000000	0,000000000	-0,640000000	66,000000000	12,600000000	35,900000000	33,400000000	33,600000000	34,000000000	15,137920000
3,456088000	2,060000000	100,944000000	0,090000000	0,000000000	0,378000000	0,045000000	0,406830000	0,358563000	0,543947700	-8,865702000	0,372450000	-0,011460000	0,088000000	101,155334000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,052185400	0,072784900	34,225245800	18,768570000	14785,971000000	2,000000000	1,510807940	41,267373400	14,000000000	0,000000000	0,000000000	0,000000000	0,900000000	7,000000000	35,600000000	1898,000000000	103,700000000	23,500000000	847,500000000	849,500000000	848,500000000	849,500000000	0,000000000	-0,640000000	66,000000000	12,600000000	35,900000000	33,400000000	33,600000000	34,000000000	16,053520000
3,639192000	2,100000000	101,088000000	0,088000000	0,000000000	0,093000000	0,101000000	0,458400000	0,362377500	0,543184800	-8,860209000	0,366720000	-0,326610000	0,211000000	101,128629000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,045318900	0,068665000	34,249660200	18,738052000	14785,971000000	2,000000000	1,510807940	41,267373400	15,000000000	0,000000000	0,000000000	0,000000000	1,100000000	7,000000000	35,600000000	1898,000000000	103,700000000	23,500000000	847,500000000	849,500000000	848,500000000	849,500000000	0,000000000	-0,640000000	66,000000000	12,600000000	35,400000000	34,000000000	33,100000000	34,500000000	17,091200000
3,822296000	2,220000000	101,484000000	0,312000000	0,000000000	-0,090000000	0,129000000	0,280770000	0,365429100	0,540896100	-8,854716000	0,120330000	-0,338070000	-0,551000000	101,101924000	0,999991653	-2736,000000000	0,999991653	-17218,000000000	0,285646400	0,300752700	34,249660200	20,630168000	14785,971000000	2,000000000	1,510807940	41,267373400	15,000000000	0,000000000	0,000000000	0,000000000	1,300000000	7,000000000	35,600000000	1898,000000000	103,600000000	23,500000000	847,500000000	849,500000000	850,000000000	850,500000000	0,000000000	-0,560000000	66,000000000	12,600000000	35,400000000	34,000000000	33,100000000	34,500000000	18,006800000
